No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
40261,TRD2023010705902,4727892300009333,1,Rintis,28155,Sidomukti,28382,REG23,3,,,
40262,TRD2023010705903,4727892300009705,1,Rintis,28155,Sidomukti,28382,REG23,3,,,
40263,TRD2023010705908,2534902300011895,1,Bunigeulis,45556,Holmafen (Holmafem),99373,REG23,6,,,
40264,TRD2023010705911,2534902300012042,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
40265,TRD2023010705921,2534902300012026,1,Bunigeulis,45556,Sereh,99352,REG23,4,,,
40266,TRD2023010705923,2534902300011945,1,Bunigeulis,45556,Bumi Wonorejo,98813,REG23,6,,,
40267,TRD2023010705925,2534902300012075,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
40268,TRD2023010705932,2534902300011952,1,Bunigeulis,45556,Bumi Wonorejo,98813,REG23,6,,,
40269,TRD2023010705935,2534902300012091,1,Bunigeulis,45556,Angkasapura,99113,REG23,2,,,
40270,TRD2023010705941,2534902300012281,1,Bunigeulis,45556,Angkasapura,99113,REG23,2,,,
40271,TRD2023010705951,2534902300012257,1,Bunigeulis,45556,Sereh,99352,REG23,4,,,
40272,TRD2023010705955,2534902300012216,1,Bunigeulis,45556,Kwadeware (Kanda),99358,REG23,4,,,
40273,TRD2023010705956,2534902300012323,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
40274,TRD2023010705960,0136932300012151,1,Grogol,11450,Buluri,94228,REG23,2,,,
40275,TRD2023010705969,0136932300012219,1,Grogol,11450,Anaiwoi,93118,REG23,2,,,
40276,TRD2023010705982,0136932300012284,1,Grogol,11450,Gamsungi,97762,REG23,3,,,
40277,TRD2023010705985,0136932300012797,1,Grogol,11450,Sangaji Utara,97751,REG23,2,,,
40278,TRD2023010705988,0136932300012367,1,Grogol,11450,Bosi,98457,REG23,6,,,
40279,TRD2023010705989,0136932300012524,1,Grogol,11450,Ketsoblak,97611,REG23,1,10,,
40280,TRD2023010705990,0136932300012771,1,Grogol,11450,Kladufu,98418,REG23,2,,,
40281,TRD2023010705991,0136932300012417,1,Grogol,11450,Tobaol,97754,REG23,1,10,,
40282,TRD2023010705998,0136932300012441,1,Grogol,11450,Atakkae,90915,REG23,5,,,
40283,TRD2023010706003,0136932300012821,1,Grogol,11450,Teluk Kenari,85819,REG23,5,,,
40284,TRD2023010706007,0136932300012557,1,Grogol,11450,Bencah/Boncah Kesuma,28554,REG23,3,,,
40285,TRD2023010706010,0136932300012532,1,Grogol,11450,Haikatapu (Heikatapu),87181,REG23,1,10,,
40286,TRD2023010706020,0136932300012326,1,Grogol,11450,Tanah Raja,97713,REG23,2,,,
40287,TRD2023010706022,0136932300012490,1,Grogol,11450,Sangaji Utara,97751,REG23,2,,,
40288,TRD2023010706033,0136932300012748,1,Grogol,11450,Karya Maju,30754,REG23,3,,,
40289,TRD2023010706035,0733272300036158,1,Pekayon Jaya,17148,Sabatai Tua,97771,REG23,1,10,,
40290,TRD2023010706037,0733272300036026,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
40291,TRD2023010706045,0733272300036141,1,Pekayon Jaya,17148,Baru,94221,REG23,2,,,
40292,TRD2023010706046,0733272300036000,1,Pekayon Jaya,17148,Sangaji Utara,97751,REG23,2,,,
40293,TRD2023010706050,0733272300036091,1,Pekayon Jaya,17148,Sindangkasih,46268,REG23,3,,,
40294,TRD2023010706057,0733272300036208,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
40295,TRD2023010706058,0733272300036125,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
40296,TRD2023010706061,0733272300036240,1,Pekayon Jaya,17148,Walimpong,92763,REG23,5,,,
40297,TRD2023010706063,0733272300036216,1,Pekayon Jaya,17148,Balang,92315,REG23,5,,,
40298,TRD2023010706073,0733272300036232,1,Pekayon Jaya,17148,Henda,74816,REG23,1,10,,
40299,TRD2023010706076,0733272300036349,1,Pekayon Jaya,17148,Linggi,23891,REG23,1,10,,
40300,TRD2023010706078,0733272300036315,1,Pekayon Jaya,17148,Sukaria,78863,REG23,5,,,
40301,TRD2023010706086,2534902300012380,1,Bunigeulis,45556,Skow Mabo (Skouw Mabo ),99351,REG23,2,,,
40302,TRD2023010706090,2534902300012489,1,Bunigeulis,45556,Traimelyan (Traimilyan),99469,REG23,6,,,
40303,TRD2023010706093,2534902300012406,1,Bunigeulis,45556,Mbuwa,99910,REG23,6,,,
40304,TRD2023010706128,0733272300036430,1,Pekayon Jaya,17148,Tuada,97752,REG23,5,,,
40305,TRD2023010706135,0733272300036406,1,Pekayon Jaya,17148,Kladufu,98418,REG23,2,,,
40306,TRD2023010706138,0733272300037156,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
40307,TRD2023010706146,0733272300036869,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
40308,TRD2023010706147,0733272300036620,1,Pekayon Jaya,17148,Sereh,99352,REG23,6,,,
40309,TRD2023010706150,0733272300036547,1,Pekayon Jaya,17148,Ketsoblak,97611,REG23,1,10,,
40310,TRD2023010706151,0733272300036588,1,Pekayon Jaya,17148,Rumah Tiga,97234,REG23,5,,,
40311,TRD2023010706152,0733272300036521,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
40312,TRD2023010706153,0733272300036562,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
40313,TRD2023010706154,0733272300036737,1,Pekayon Jaya,17148,Pediwang (Pidiwang),97764,REG23,5,,,
40314,TRD2023010706155,0733272300037222,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
40315,TRD2023010706160,0733272300037149,1,Pekayon Jaya,17148,Klademak,98416,REG23,2,,,
40316,TRD2023010706161,0733272300036984,1,Pekayon Jaya,17148,Nafar (Napar),97662,REG23,1,10,,
40317,TRD2023010706163,0733272300036612,1,Pekayon Jaya,17148,Umbui (Umbuy),98356,REG23,6,,,
40318,TRD2023010706164,0733272300037339,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
40319,TRD2023010706166,0733272300036729,1,Pekayon Jaya,17148,Man-Gega,97795,REG23,5,,,
40320,TRD2023010706169,0733272300037263,1,Pekayon Jaya,17148,Imhasuma,98315,REG23,6,,,
40321,TRD2023010706170,0733272300036760,1,Pekayon Jaya,17148,Samau,98118,REG23,6,,,
40322,TRD2023010706174,0733272300037099,1,Pekayon Jaya,17148,Klasbon,98362,REG23,6,,,
40323,TRD2023010706182,0733272300036851,1,Pekayon Jaya,17148,Kuler (Tunas Baru),99616,REG23,6,,,
40324,TRD2023010706183,0733272300036687,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
40325,TRD2023010706190,0733272300037131,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
40326,TRD2023010706193,0733272300037255,1,Pekayon Jaya,17148,Sawai Itepo,97853,REG23,5,,,
40327,TRD2023010706198,0733272300036919,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
40328,TRD2023010706199,0733272300036802,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
40329,TRD2023010706210,0733272300037404,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
40330,TRD2023010706212,0733272300037107,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
40331,TRD2023010706219,0733272300037362,1,Pekayon Jaya,17148,Ketsoblak,97611,REG23,1,10,,
40332,TRD2023010706224,0733272300037065,1,Pekayon Jaya,17148,Kuler (Tunas Baru),99616,REG23,6,,,
40333,TRD2023010706225,0733272300037164,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
40334,TRD2023010706228,0733272300036505,1,Pekayon Jaya,17148,Tuada,97752,REG23,5,,,
40335,TRD2023010706237,2534902300012513,1,Bunigeulis,45556,Kuler (Tunas Baru),99616,REG23,6,,,
40336,TRD2023010706361,0733342300010543,1,Pekayon Jaya,17148,Pinokalan,95531,REG23,5,,,
40337,TRD2023010707076,2534902300012653,1,Bunigeulis,45556,Kuler (Tunas Baru),99616,REG23,6,,,
40338,TRD2023010707078,2534902300012596,1,Bunigeulis,45556,Ardipura,99223,REG23,2,,,
40339,TRD2023010707080,2534902300012612,1,Bunigeulis,45556,Soromasen (Soromasem),98252,REG23,6,,,
40340,TRD2023010707082,2534902300012570,1,Bunigeulis,45556,Teluk Kenari,85819,REG23,5,,,
40341,TRD2023010707084,2534902300012661,1,Bunigeulis,45556,Kladufu,98418,REG23,2,,,
40342,TRD2023010707085,2534902300012679,1,Bunigeulis,45556,Rt33 Rw11,41361,REG23,1,,,
40343,TRD2023010707087,2534902300012950,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
40344,TRD2023010707090,2534902300012901,1,Bunigeulis,45556,Olung Ulu,73961,REG23,5,,,
40345,TRD2023010707091,2534902300012752,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
40346,TRD2023010707092,2534902300012935,1,Bunigeulis,45556,Spaha,85563,REG23,5,,,
40347,TRD2023010707093,2534902300012729,1,Bunigeulis,45556,Beluis Harum,78772,REG23,5,,,
40348,TRD2023010707097,2534902300012844,1,Bunigeulis,45556,Amban,98314,REG23,4,,,
40349,TRD2023010707098,2534902300012794,1,Bunigeulis,45556,Lubuk Raman,36382,REG23,5,,,
40350,TRD2023010707102,2534902300012802,1,Bunigeulis,45556,Tegal Harum,80361,REG23,1,,,
40351,TRD2023010707103,2534902300012919,1,Bunigeulis,45556,Bumi Wonorejo,98813,REG23,6,,,
40352,TRD2023010707105,2534902300012943,1,Bunigeulis,45556,Sereh,99352,REG23,4,,,
40353,TRD2023010707108,2534902300012836,1,Bunigeulis,45556,Matalamagi (Matalamangi),98419,REG23,2,,,
40354,TRD2023010707151,2534902300012984,1,Bunigeulis,45556,Girian Atas,95544,REG23,3,,,
40355,TRD2023010707152,2534902300012968,1,Bunigeulis,45556,Rada Mata,87255,REG23,1,10,,
40356,TRD2023010707153,2534902300012976,1,Bunigeulis,45556,Pamolaan,69281,REG23,3,,,
40357,TRD2023010707154,2534902300012992,1,Bunigeulis,45556,Penyasawan,28461,REG23,5,,,
40358,TRD2023010707156,2534902300013057,1,Bunigeulis,45556,Alue Kuyun,23662,REG23,5,,,
40359,TRD2023010707162,2534902300013008,1,Bunigeulis,45556,Katangka,92153,REG23,5,,,
40360,TRD2023010707164,2534902300013040,1,Bunigeulis,45556,Dolog Kataran (Hataran),21155,REG23,5,,,
40361,TRD2023010707170,2534902300013263,1,Bunigeulis,45556,Johorejo,51356,REG23,3,,,
40362,TRD2023010707173,2534902300013222,1,Bunigeulis,45556,Lenggo,91353,REG23,5,,,
40363,TRD2023010707174,2534902300013164,1,Bunigeulis,45556,Semayang,78553,REG23,5,,,
40364,TRD2023010707180,2534902300013149,1,Bunigeulis,45556,Titiwungen Utara,95113,REG23,2,,,
40365,TRD2023010707253,0733272300037776,1,Pekayon Jaya,17148,Bandar Siantar,21174,REG23,3,,,
40366,TRD2023010707255,0733272300037701,1,Pekayon Jaya,17148,Batu Boy,97571,REG23,5,,,
40367,TRD2023010707258,0733272300037727,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
40368,TRD2023010707261,0733272300038048,1,Pekayon Jaya,17148,Palae,92661,REG23,5,,,
40369,TRD2023010707266,0733272300037818,1,Pekayon Jaya,17148,Lerahinga,86681,REG23,1,10,,
40370,TRD2023010707267,0733272300037883,1,Pekayon Jaya,17148,Jenetallasa,92161,REG23,2,,,
40371,TRD2023010707268,0733272300038055,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
40372,TRD2023010707270,0733272300037826,1,Pekayon Jaya,17148,Malinau Hulu,77554,REG23,3,,,
40373,TRD2023010707272,0733272300037966,1,Pekayon Jaya,17148,Dgandasuli (Gandasuli),97791,REG23,5,,,
40374,TRD2023010707274,0733272300038030,1,Pekayon Jaya,17148,Lailangga,93652,REG23,5,,,
40375,TRD2023010707276,0733272300038402,1,Pekayon Jaya,17148,Paubokol (Paobokol),86682,REG23,1,10,,
40376,TRD2023010707277,0733272300038295,1,Pekayon Jaya,17148,Tanjung Batu,86683,REG23,1,10,,
40377,TRD2023010707284,0733272300038113,1,Pekayon Jaya,17148,Biga,95713,REG23,3,,,
40378,TRD2023010707293,0733272300038501,1,Pekayon Jaya,17148,Tanjung Batu,86683,REG23,1,10,,
40379,TRD2023010707296,0733272300038428,1,Pekayon Jaya,17148,Ahusen,97127,REG23,2,,,
40380,TRD2023010707304,0733272300038204,1,Pekayon Jaya,17148,Baadale,85912,REG23,3,,,
40381,TRD2023010707306,0733272300038535,1,Pekayon Jaya,17148,Kacaribu,22111,REG23,2,,,
40382,TRD2023010707310,0733272300038170,1,Pekayon Jaya,17148,Gamsungi,97762,REG23,3,,,
40383,TRD2023010707312,0733272300038196,1,Pekayon Jaya,17148,Panjer,80113,REG23,1,,,
40384,TRD2023010707314,0733272300038154,1,Pekayon Jaya,17148,Sari Mekar,81119,REG23,3,,,
40385,TRD2023010707317,0733272300038071,1,Pekayon Jaya,17148,Embu Ngena,86319,REG23,3,,,
40386,TRD2023010707318,0733272300038378,1,Pekayon Jaya,17148,Janji,22457,REG23,2,,,
40387,TRD2023010707321,0733272300038006,1,Pekayon Jaya,17148,Taba Lestari,31628,REG23,2,,,
40388,TRD2023010707323,0733272300038451,1,Pekayon Jaya,17148,Telukkulbi,36555,REG23,3,,,
40389,TRD2023010707326,0733272300038493,1,Pekayon Jaya,17148,Uskwar,99468,REG23,6,,,
40390,TRD2023010707330,0733272300038139,1,Pekayon Jaya,17148,Seriang,78767,REG23,5,,,
40391,TRD2023010707429,0733272300038717,1,Pekayon Jaya,17148,Cilandak Timur,12560,REG23,1,,,
40392,TRD2023010707512,0733272300038857,1,Pekayon Jaya,17148,Matalamagi (Matalamangi),98419,REG23,2,,,
40393,TRD2023010707513,0733272300038907,1,Pekayon Jaya,17148,Imhasuma,98315,REG23,6,,,
40394,TRD2023010707517,0733272300038899,1,Pekayon Jaya,17148,Mbuwa,99910,REG23,6,,,
40395,TRD2023010707518,0733272300038865,1,Pekayon Jaya,17148,Baamang Barat,74312,REG23,5,,,
40396,TRD2023010906489,0532932300009074,1,Kerobokan Kelod,80117,Bongancina,81154,REG23,2,,,
40397,TRD2023010906496,0532932300009058,1,Kerobokan Kelod,80117,Jaibaru Timur,84119,REG23,2,,,
40398,TRD2023010906503,0532932300009546,1,Kerobokan Kelod,80117,Belo,84456,REG23,5,,,
40399,TRD2023010906514,0532932300009314,1,Kerobokan Kelod,80117,Pemepek,83562,REG23,5,,,
40400,TRD2023010906517,0532932300009264,1,Kerobokan Kelod,80117,Sayang Sayang,83239,REG23,1,,,
40401,TRD2023010906520,0532932300009579,1,Kerobokan Kelod,80117,Abian Tubuh Baru,83237,REG23,1,,,
40402,TRD2023010906561,0532932300009330,1,Kerobokan Kelod,80117,Mataram Timur,83121,REG23,1,,,
40403,TRD2023010906568,0532932300009660,1,Kerobokan Kelod,80117,Kalembu Kuni,87217,REG23,2,,,
40404,TRD2023010906577,0532932300009918,1,Kerobokan Kelod,80117,Bu Tanalagu,86361,REG23,1,10,,
40405,TRD2023010906586,0532932300009405,1,Kerobokan Kelod,80117,Sayang Sayang,83239,REG23,1,,,
40406,TRD2023010906594,0532932300009926,1,Kerobokan Kelod,80117,Embu Ngena,86319,REG23,2,,,
40407,TRD2023010906598,0532932300009645,1,Kerobokan Kelod,80117,Mendoyo Dauh Tukad,82261,REG23,2,,,
40408,TRD2023010906608,0532932300010544,1,Kerobokan Kelod,80117,Fatukbot,85717,REG23,2,,,
40409,TRD2023010906609,0532932300010239,1,Kerobokan Kelod,80117,Lekik,85982,REG23,5,,,
40410,TRD2023010906613,0532932300010221,1,Kerobokan Kelod,80117,Bu Tanalagu,86361,REG23,1,10,,
40411,TRD2023010906622,0532932300010155,1,Kerobokan Kelod,80117,Rada Mata,87255,REG23,2,,,
40412,TRD2023010906625,0532932300010593,1,Kerobokan Kelod,80117,Bolora,87252,REG23,5,,,
40413,TRD2023010906628,0532932300010924,1,Kerobokan Kelod,80117,Rada Mata,87255,REG23,2,,,
40414,TRD2023010906633,0532932300010635,1,Kerobokan Kelod,80117,Bakunase Dua,85116,REG23,1,,,
40415,TRD2023010906635,0532932300010692,1,Kerobokan Kelod,80117,Merdeka,85362,REG23,2,,,
40416,TRD2023010906681,0532932300011013,1,Kerobokan Kelod,80117,Mbongawani,86313,REG23,5,,,
40417,TRD2023010906685,0532932300010668,1,Kerobokan Kelod,80117,Teluk Kenari,85819,REG23,2,,,
40418,TRD2023010906722,0434532300009139,1,A M P L A S,20148,Tambun Nabolon,21137,REG23,1,,,
40419,TRD2023010906756,0434532300009626,1,A M P L A S,20148,Sei Baru,21473,REG23,4,,,
40420,TRD2023010906762,0434532300009253,1,A M P L A S,20148,Durian Lingga,20771,REG23,1,,,
40421,TRD2023010906763,0434532300010459,1,A M P L A S,20148,Hatapang,21454,REG23,1,,,
40422,TRD2023010906769,0434532300009519,1,A M P L A S,20148,Serdang,22172,REG23,1,,,
40423,TRD2023010906772,0434532300009352,1,A M P L A S,20148,Kacaribu,22111,REG23,1,,,
40424,TRD2023010906776,0434532300009840,1,A M P L A S,20148,Hudopa Nauli,22562,REG23,1,,,
40425,TRD2023010906777,0434532300009915,1,A M P L A S,20148,Gading,21362,REG23,1,,,
40426,TRD2023010906783,0434532300010079,1,A M P L A S,20148,Bandar Utama,20613,REG23,1,,,
40427,TRD2023010906786,0434532300009584,1,A M P L A S,20148,Tanjung Jati,20761,REG23,1,,,
40428,TRD2023010906787,0434532300009725,1,A M P L A S,20148,Perkebunan Afdeling II Rantau Prapat,21411,REG23,1,,,
40429,TRD2023010906790,0434532300010277,1,A M P L A S,20148,Gundaling II,22152,REG23,1,,,
40430,TRD2023010906792,0434532300009451,1,A M P L A S,20148,Tandam/Tandem Hulu Satu,20374,REG23,1,,,
40431,TRD2023010906793,0434532300009089,1,A M P L A S,20148,Lintongnihuta,22392,REG23,1,,,
40432,TRD2023010906798,0434532300009956,1,A M P L A S,20148,Bekulap,20762,REG23,1,,,
40433,TRD2023010906799,0434532300010541,1,A M P L A S,20148,Binabo Julu,22763,REG23,3,,,
40434,TRD2023010906800,0434532300009790,1,A M P L A S,20148,Sidodadi Batu Delapan,20551,REG23,1,,,
40435,TRD2023010906807,0434532300009576,1,A M P L A S,20148,Perkebunan Tunggul 45,21273,REG23,1,,,
40436,TRD2023010906809,0434532300010590,1,A M P L A S,20148,Bakaran Batu,20372,REG23,1,,,
40437,TRD2023010906810,0434532300010202,1,A M P L A S,20148,Bah Lias,21184,REG23,1,,,
40438,TRD2023010906815,0434532300009865,1,A M P L A S,20148,Medan Krio,20351,REG23,1,,,
40439,TRD2023010906825,0434532300009642,1,A M P L A S,20148,Padang Maninjau,21455,REG23,1,,,
40440,TRD2023010906836,0434532300009543,1,A M P L A S,20148,Paya Perupuk,20853,REG23,1,,,
40441,TRD2023010906839,0434532300009436,1,A M P L A S,20148,Bakaran Batu,21421,REG23,1,,,
40442,TRD2023010906845,0434532300010509,1,A M P L A S,20148,Hatapang,21454,REG23,1,,,
40443,TRD2023010906859,0434532300009477,1,A M P L A S,20148,Tandam/Tandem Hulu Satu,20374,REG23,1,,,
40444,TRD2023010906870,0434532300009881,1,A M P L A S,20148,Aek Tampang,22726,REG23,1,,,
40445,TRD2023010906872,0434532300009873,1,A M P L A S,20148,Binabo Julu,22763,REG23,3,,,
40446,TRD2023010906880,0434532300010608,1,A M P L A S,20148,Bandar Tengah,20994,REG23,1,,,
40447,TRD2023010906882,0434532300010228,1,A M P L A S,20148,Durian Lingga,20771,REG23,1,,,
40448,TRD2023010906886,0434532300010152,1,A M P L A S,20148,Janji,22457,REG23,1,,,
40449,TRD2023010906887,0434532300010442,1,A M P L A S,20148,Bandar Siantar,21174,REG23,1,,,
40450,TRD2023010906950,0434532300010780,1,A M P L A S,20148,Perkebunan Sipare-Pare,21257,REG23,1,,,
40451,TRD2023010906951,0434532300010848,1,A M P L A S,20148,Pantai Labu Baru,20553,REG23,1,,,
40452,TRD2023010906971,0434532300011010,1,A M P L A S,20148,Cengkeh Turi,20747,REG23,1,,,
40453,TRD2023010906987,0434532300011200,1,A M P L A S,20148,Sari Kenanga Batahan,22988,REG23,1,,,
40454,TRD2023010907002,0930842300009305,1,Sukodadi,30154,Pagar,34161,REG23,2,,,
40455,TRD2023010907013,0930842300009495,1,Sukodadi,30154,Kasang Lopak Alai,36373,REG23,3,,,
40456,TRD2023010907022,0930842300009784,1,Sukodadi,30154,Tarutung,37175,REG23,3,,,
40457,TRD2023010907027,0930842300009594,1,Sukodadi,30154,Tebat Kubu,38511,REG23,2,,,
40458,TRD2023010907032,0930842300009479,1,Sukodadi,30154,Sei/Sungai Rotan,36554,REG23,2,,,
40459,TRD2023010907046,0930842300009925,1,Sukodadi,30154,Rawa Sari,36125,REG23,1,,,
40460,TRD2023010907055,0930842300009487,1,Sukodadi,30154,Rajabasa Raya,35142,REG23,1,,,
40461,TRD2023010907057,0930842300009719,1,Sukodadi,30154,Koto Lembu/Lebu,37111,REG23,3,,,
40462,TRD2023010907064,0930842300009933,1,Sukodadi,30154,Bajak (Kampung Teleng),38118,REG23,1,,,
40463,TRD2023010907075,0930842300009990,1,Sukodadi,30154,Mulya Bakti,37262,REG23,3,,,
40464,TRD2023010907103,0930842300010162,1,Sukodadi,30154,Bandar Agung,31414,REG23,2,,,
40465,TRD2023010907107,0930842300010170,1,Sukodadi,30154,Karya Mukti,30681,REG23,3,,,
40466,TRD2023010907109,0930842300010378,1,Sukodadi,30154,Marga Rejo (Margorejo),31619,REG23,2,,,
40467,TRD2023010907113,0930842300010766,1,Sukodadi,30154,Sumber Sari,31667,REG23,3,,,
40468,TRD2023010907147,0930842300010618,1,Sukodadi,30154,Sungai Angit,30752,REG23,3,,,
40469,TRD2023010907150,0930842300010444,1,Sukodadi,30154,Satan Indah Jaya,31661,REG23,3,,,
40470,TRD2023010907226,0930842300011129,1,Sukodadi,30154,Koto Lembu/Lebu,37111,REG23,3,,,
40471,TRD2023010907229,0930842300011178,1,Sukodadi,30154,Pematang Nebak,35682,REG23,2,,,
40472,TRD2023010907237,0930842300011152,1,Sukodadi,30154,Talang Banjar,36123,REG23,1,,,
40473,TRD2023010907244,0930842300011400,1,Sukodadi,30154,Baru Bukit Punjung,37371,REG23,3,,,
40474,TRD2023010907253,0930842300011384,1,Sukodadi,30154,Marga Manunggal Jaya,36365,REG23,3,,,
40475,TRD2023010907259,0930842300011335,1,Sukodadi,30154,Kemu Ulu,32273,REG23,3,,,
40476,TRD2023010907260,0930842300011426,1,Sukodadi,30154,Rantau Kermas,37372,REG23,1,10,,
40477,TRD2023010907266,4727892300009887,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
40478,TRD2023010907267,4727892300009820,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
40479,TRD2023010907277,4727892300009937,1,Rintis,28155,Gunung Sari,28471,REG23,3,,,
40480,TRD2023010907280,4727892300009838,1,Rintis,28155,Talang Mulia/Mulya,29355,REG23,3,,,
40481,TRD2023010907281,4727892300009929,1,Rintis,28155,Talang Mulia/Mulya,29355,REG23,3,,,
40482,TRD2023010907293,4727892300010299,1,Rintis,28155,Lancang Kuning,29152,REG23,3,,,
40483,TRD2023010907294,4727892300010224,1,Rintis,28155,Meral Kota,29664,REG23,6,,,
40484,TRD2023010907295,4727892300010901,1,Rintis,28155,Lancang Kuning,29152,REG23,3,,,
40485,TRD2023010907304,4727892300010216,1,Rintis,28155,Balam Sempurna Kota,28992,REG23,3,,,
40486,TRD2023010907312,4727892300011131,1,Rintis,28155,Baloi Permai,29431,REG23,2,,,
40487,TRD2023010907321,4727892300010232,1,Rintis,28155,Bencah/Boncah Kesuma,28554,REG23,3,,,
40488,TRD2023010907329,4727892300010489,1,Rintis,28155,Sebesi (Sei Sebesi),29662,REG23,6,,,
40489,TRD2023010907331,4727892300010968,1,Rintis,28155,Payung Sekaki,28558,REG23,3,,,
40490,TRD2023010907344,4727892300010166,1,Rintis,28155,Pematang Pudu,28784,REG23,3,,,
40491,TRD2023010907350,4727892300011057,1,Rintis,28155,Sidomukti,28382,REG23,3,,,
40492,TRD2023010907351,4727892300010836,1,Rintis,28155,Balai Sinayan Lumpo,25651,REG23,5,,,
40493,TRD2023010907352,4727892300010174,1,Rintis,28155,Talang Mulia/Mulya,29355,REG23,3,,,
40494,TRD2023010907354,4727892300011222,1,Rintis,28155,Sungai Teritip,29255,REG23,1,10,,
40495,TRD2023010907364,4727892300011123,1,Rintis,28155,Balai Sinayan Lumpo,25651,REG23,5,,,
40496,TRD2023010907383,4727892300010950,1,Rintis,28155,Lubuk/Lubuak Gadang,26353,REG23,5,,,
40497,TRD2023010907387,4727892300010711,1,Rintis,28155,Ampang,25154,REG23,1,,,
40498,TRD2023010907388,4727892300010869,1,Rintis,28155,Guguk Sarai,27388,REG23,5,,,
