No,originPostalCode,originDistrictName,originCityName,originProvince,originLat,originLong,destinationPostalCode,destDistrictName,destinationCityName,destProvince,destinationLat,destinationLong
3387,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30755,Babat Supat,Musi Banyuasin,Sumatera Selatan,0,0
3388,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30752,Babat Toman,Musi Banyuasin,Sumatera Selatan,0,0
3389,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30755,Batanghari Leko,Musi Banyuasin,Sumatera Selatan,0,0
3390,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30756,Bayung Lencir,Musi Banyuasin,Sumatera Selatan,0,0
3391,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30754,Keluang,Musi Banyuasin,Sumatera Selatan,0,0
3392,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30758,Lalan (Sungai Lalan),Musi Banyuasin,Sumatera Selatan,0,0
3393,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30752,Lawang Wetan,Musi Banyuasin,Sumatera Selatan,0,0
3394,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30758,Plakat Tinggi (Pelakat Tinggi),Musi Banyuasin,Sumatera Selatan,0,0
3395,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30759,Sanga Desa,Musi Banyuasin,Sumatera Selatan,0,0
3396,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30711,Sekayu,Musi Banyuasin,Sumatera Selatan,0,0
3397,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30757,Sungai Keruh,Musi Banyuasin,Sumatera Selatan,0,0
3398,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30755,Sungai Lilin,Musi Banyuasin,Sumatera Selatan,0,0
3399,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30756,Tungkal Jaya,Musi Banyuasin,Sumatera Selatan,0,0
3400,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31665,JAYALOKA,Musi Rawas,Sumatera Selatan,0,0
3401,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31658,Karang Dapo,Musi Rawas Utara,Sumatera Selatan,0,0
3402,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31657,Megang Sakti,Musi Rawas,Sumatera Selatan,0,0
3403,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31661,Muara Beliti,Musi Rawas,Sumatera Selatan,0,0
3404,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31663,Muara Kelingi,Musi Rawas,Sumatera Selatan,0,0
3405,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31666,Muara Lakitan,Musi Rawas,Sumatera Selatan,0,0
3406,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31667,Nibung,Musi Rawas Utara,Sumatera Selatan,0,0
3407,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31655,Rawas Ilir,Musi Rawas Utara,Sumatera Selatan,0,0
3408,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31656,Rawas Ulu,Musi Rawas Utara,Sumatera Selatan,0,0
3409,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31654,Rupit,Musi Rawas Utara,Sumatera Selatan,0,0
3410,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31625,Selangit,Musi Rawas,Sumatera Selatan,0,0
3411,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30771,Suku Tengah Lakitan Ulu Terawas,Musi Rawas,Sumatera Selatan,0,0
3412,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,17630,Sukakarya,"Bekasi, Kab.",Jawa Barat,0,0
3413,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30771,Sumber Harta,Musi Rawas,Sumatera Selatan,0,0
3414,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31661,Tiang Pumpung Kepungut,Musi Rawas,Sumatera Selatan,0,0
3415,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31663,Tuah Negeri,Musi Rawas,Sumatera Selatan,0,0
3416,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31662,Tugumulyo,Musi Rawas,Sumatera Selatan,0,0
3417,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31669,Ulu Rawas,Musi Rawas Utara,Sumatera Selatan,0,0
3418,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30862,Indralaya Selatan,Ogan Ilir,Sumatera Selatan,0,0
3419,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30862,Indralaya Utara,Ogan Ilir,Sumatera Selatan,0,0
3420,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30867,Kandis,Ogan Ilir,Sumatera Selatan,0,0
3421,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30868,Lubuk Keliat,Ogan Ilir,Sumatera Selatan,0,0
3422,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30865,Muara Kuang,Ogan Ilir,Sumatera Selatan,0,0
3423,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30664,Payaraman,Ogan Ilir,Sumatera Selatan,0,0
3424,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30653,Pemulutan,Ogan Ilir,Sumatera Selatan,0,0
3425,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30653,Pemulutan Barat,Ogan Ilir,Sumatera Selatan,0,0
3426,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30653,Pemulutan Selatan,Ogan Ilir,Sumatera Selatan,0,0
3427,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30869,Rambang Kuang,Ogan Ilir,Sumatera Selatan,0,0
3428,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30866,Rantau Alai,Ogan Ilir,Sumatera Selatan,0,0
3429,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30661,Rantau Panjang,Ogan Ilir,Sumatera Selatan,0,0
3430,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30664,Tanjung Batu,Ogan Ilir,Sumatera Selatan,0,0
3431,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30656,Air Sugihan,Ogan Komering Ilir,Sumatera Selatan,0,0
3432,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30658,Cengal,Ogan Komering Ilir,Sumatera Selatan,0,0
3433,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30652,Jejawi,Ogan Komering Ilir,Sumatera Selatan,0,0
3434,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30618,Kayu Agung,Ogan Komering Ilir,Sumatera Selatan,0,0
3435,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30657,Lempuing,Ogan Komering Ilir,Sumatera Selatan,0,0
3436,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30657,Lempuing Jaya,Ogan Komering Ilir,Sumatera Selatan,0,0
3437,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30681,Mesuji Makmur,Ogan Komering Ilir,Sumatera Selatan,0,0
3438,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30681,Mesuji Raya,Ogan Komering Ilir,Sumatera Selatan,0,0
3439,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30654,Pampangan,Ogan Komering Ilir,Sumatera Selatan,0,0
3440,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30659,Pangkalan Lampam,Ogan Komering Ilir,Sumatera Selatan,0,0
3441,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30672,Pedamaran,Ogan Komering Ilir,Sumatera Selatan,0,0
3442,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30672,Pedamaran Timur,Ogan Komering Ilir,Sumatera Selatan,0,0
3443,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30652,Sirah Pulau Padang,Ogan Komering Ilir,Sumatera Selatan,0,0
3444,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30681,Sungai Menang,Ogan Komering Ilir,Sumatera Selatan,0,0
3445,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30671,Tanjung Lubuk,Ogan Komering Ilir,Sumatera Selatan,0,0
3446,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30673,Teluk Gelam,Ogan Komering Ilir,Sumatera Selatan,0,0
3447,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30655,Tulung Selapan,Ogan Komering Ilir,Sumatera Selatan,0,0
3448,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32126,Baturaja Barat,Ogan Komering Ulu,Sumatera Selatan,0,0
3449,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32111,Baturaja Timur,Ogan Komering Ulu,Sumatera Selatan,0,0
3450,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32158,Lengkiti,Ogan Komering Ulu,Sumatera Selatan,0,0
3451,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32192,Lubuk Batang,Ogan Komering Ulu,Sumatera Selatan,0,0
3452,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32152,Lubuk Raja,Ogan Komering Ulu,Sumatera Selatan,0,0
3453,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32155,Muara Jaya,Ogan Komering Ulu,Sumatera Selatan,0,0
3454,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32155,Pengandonan,Ogan Komering Ulu,Sumatera Selatan,0,0
3455,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32191,Peninjauan,Ogan Komering Ulu,Sumatera Selatan,0,0
3456,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32156,Semidang Aji,Ogan Komering Ulu,Sumatera Selatan,0,0
3457,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32159,Sinar Peninjauan,Ogan Komering Ulu,Sumatera Selatan,0,0
3458,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32151,Sosoh Buay Rayap,Ogan Komering Ulu,Sumatera Selatan,0,0
3459,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32157,Ulu Ogan,Ogan Komering Ulu,Sumatera Selatan,0,0
3460,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32274,Banding Agung,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3461,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32264,Buana Pemaca,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3462,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32265,Buay Pemaca,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3463,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32274,Buay Pematang Ribu Ranau Tengah,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3464,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32211,Buay Rawan,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3465,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32278,Buay Runjung,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3466,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32277,Buay Sandang Aji,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3467,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32272,Kisam Ilir,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3468,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32279,Kisam Tinggi,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3469,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32276,Mekakau Ilir,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3470,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32211,Muaradua,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3471,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32272,Muaradua Kisam,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3472,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32273,Pulau Beringin,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3473,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32278,Runjung Agung,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3474,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32264,Simpang,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3475,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32273,Sindang Danau,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3476,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32273,Sungai Are,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3477,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32277,Tiga Dihaji,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3478,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32274,Warkuk Ranau Selatan,Ogan Komering Ulu Selatan,Sumatera Selatan,0,0
3479,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32385,Belitang Jaya,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3480,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32362,Belitang Madang Raya,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3481,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32386,Belitang Mulya,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3482,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32361,Buay Madang,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3483,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32361,Buay Madang Timur,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3484,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32361,Buay Pemuka Bangsa Raja,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3485,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32367,Buay Pemuka Beliung / Peliung,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3486,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32381,Jayapura,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3487,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32362,Madang Suku I,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3488,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32366,Madang Suku Ii,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3489,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32366,Madang Suku Iii,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3490,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32381,Martapura,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3491,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32184,Semendawai Barat,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3492,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32386,Semendawai Suku Iii,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3493,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,32185,Semendawai Timur,Ogan Komering Ulu Timur,Sumatera Selatan,0,0
3494,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31521,Dempo Selatan,Pagar Alam,Sumatera Selatan,0,0
3495,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31521,Dempo Tengah,Pagar Alam,Sumatera Selatan,0,0
3496,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31521,Dempo Utara,Pagar Alam,Sumatera Selatan,0,0
3497,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31526,Pagar Alam Selatan,Pagar Alam,Sumatera Selatan,0,0
3498,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31511,Pagar Alam Utara,Pagar Alam,Sumatera Selatan,0,0
3499,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30151,Alang-alang Lebar,Palembang,Sumatera Selatan,0,0
3500,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30136,Bukit Kecil,Palembang,Sumatera Selatan,0,0
3501,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30147,Gandus,Palembang,Sumatera Selatan,0,0
3502,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30131,Ilir Barat I,Palembang,Sumatera Selatan,0,0
3503,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30142,Ilir Barat Ii,Palembang,Sumatera Selatan,0,0
3504,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30124,Ilir Timur I,Palembang,Sumatera Selatan,0,0
3505,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30111,Ilir Timur Ii,Palembang,Sumatera Selatan,0,0
3506,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30119,Kalidoni,Palembang,Sumatera Selatan,0,0
3507,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30128,Kemuning,Palembang,Sumatera Selatan,0,0
3508,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30259,Kertapati,Palembang,Sumatera Selatan,0,0
3509,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30266,Plaju,Palembang,Sumatera Selatan,0,0
3510,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30161,Sako,Palembang,Sumatera Selatan,0,0
3511,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30255,Seberang Ulu I,Palembang,Sumatera Selatan,0,0
3512,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30264,Seberang Ulu Ii,Palembang,Sumatera Selatan,0,0
3513,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30165,Sematang Borang,Palembang,Sumatera Selatan,0,0
3514,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,30153,Sukarami,Palembang,Sumatera Selatan,0,0
3515,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31144,Cambai,Prabumulih,Sumatera Selatan,0,0
3516,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31123,Prabumulih Barat,Prabumulih,Sumatera Selatan,0,0
3517,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31134,Prabumulih Selatan,Prabumulih,Sumatera Selatan,0,0
3518,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31115,Prabumulih Timur,Prabumulih,Sumatera Selatan,0,0
3519,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31125,Prabumulih Utara,Prabumulih,Sumatera Selatan,0,0
3520,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,31133,Rambang Kapak Tengah,Prabumulih,Sumatera Selatan,0,0
3521,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33252,Bakam,Bangka,Bangka Belitung,0,0
3522,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33253,Belinyu,Bangka,Bangka Belitung,0,0
3523,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33173,Mendo Barat,Bangka,Bangka Belitung,0,0
3524,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33172,Merawang,Bangka,Bangka Belitung,0,0
3525,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33251,Pemali,Bangka,Bangka Belitung,0,0
3526,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33179,Puding Besar,Bangka,Bangka Belitung,0,0
3527,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33253,Riau Silip,Bangka,Bangka Belitung,0,0
3528,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33211,Sungai Liat,Bangka,Bangka Belitung,0,0
3529,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33362,Jebus,Bangka Barat,Bangka Belitung,0,0
3530,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33364,Kelapa,Bangka Barat,Bangka Belitung,0,0
3531,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33312,Mentok (Muntok),Bangka Barat,Bangka Belitung,0,0
3532,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33362,Parittiga,Bangka Barat,Bangka Belitung,0,0
3533,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33366,Simpang Teritip,Bangka Barat,Bangka Belitung,0,0
3534,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33365,Tempilang,Bangka Barat,Bangka Belitung,0,0
3535,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33782,Air Gegas,Bangka Selatan,Bangka Belitung,0,0
3536,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33791,Kepulauan Pongok,Bangka Selatan,Bangka Belitung,0,0
3537,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33791,Lepar Pongok,Bangka Selatan,Bangka Belitung,0,0
3538,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33778,Payung,Bangka Selatan,Bangka Belitung,0,0
3539,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33778,Pulau Besar,Bangka Selatan,Bangka Belitung,0,0
3540,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33777,Simpang Rimba,Bangka Selatan,Bangka Belitung,0,0
3541,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33783,Toboali,Bangka Selatan,Bangka Belitung,0,0
3542,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33783,Tukak Sadai,Bangka Selatan,Bangka Belitung,0,0
3543,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33681,Koba,Bangka Tengah,Bangka Belitung,0,0
3544,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33681,Lubuk Besar,Bangka Tengah,Bangka Belitung,0,0
3545,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33684,Namang,Bangka Tengah,Bangka Belitung,0,0
3546,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33684,Pangkalan Baru,Bangka Tengah,Bangka Belitung,0,0
3547,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33674,Simpang Katis,Bangka Tengah,Bangka Belitung,0,0
3548,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33675,Sungai Selan,Bangka Tengah,Bangka Belitung,0,0
3549,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33452,Membalong,Belitung,Bangka Belitung,0,0
3550,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33481,Selat Nasik,Belitung,Bangka Belitung,0,0
3551,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33414,Sijuk,Belitung,Bangka Belitung,0,0
3552,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33411,Tanjung Pandan,Belitung,Bangka Belitung,0,0
3553,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33571,Damar,Belitung Timur,Bangka Belitung,0,0
3554,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33562,Gantung,Belitung Timur,Bangka Belitung,0,0
3555,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33571,Kelapa Kampit,Belitung Timur,Bangka Belitung,0,0
3556,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33511,Manggar,Belitung Timur,Bangka Belitung,0,0
3557,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33561,Simpang Pesak,Belitung Timur,Bangka Belitung,0,0
3558,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33562,Simpang Renggiang,Belitung Timur,Bangka Belitung,0,0
3559,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33147,Bukit Intan,Pangkal Pinang,Bangka Belitung,0,0
3560,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33111,Gabek,Pangkal Pinang,Bangka Belitung,0,0
3561,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33123,Gerunggang,Pangkal Pinang,Bangka Belitung,0,0
3562,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33143,Girimaya,Pangkal Pinang,Bangka Belitung,0,0
3563,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33115,Pangkal Balam,Pangkal Pinang,Bangka Belitung,0,0
3564,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33138,Rangkui,Pangkal Pinang,Bangka Belitung,0,0
3565,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,33121,Taman Sari,Pangkal Pinang,Bangka Belitung,0,0
3566,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35227,Bumi Waras,Bandar Lampung,Lampung,0,0
3567,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35118,Enggal,Bandar Lampung,Lampung,0,0
3568,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35128,Kedamaian,Bandar Lampung,Lampung,0,0
3569,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35148,Kedaton,Bandar Lampung,Lampung,0,0
3570,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35158,Kemiling,Bandar Lampung,Lampung,0,0
3571,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34375,Labuhan Ratu,Lampung Timur,Lampung,0,0
3572,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35155,Langkapura,Bandar Lampung,Lampung,0,0
3573,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35243,Panjang,Bandar Lampung,Lampung,0,0
3574,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35151,Tanjung Karang Barat,Bandar Lampung,Lampung,0,0
3575,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35116,Tanjung Karang Pusat,Bandar Lampung,Lampung,0,0
3576,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35124,Tanjung Karang Timur,Bandar Lampung,Lampung,0,0
3577,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35141,Tanjung Senang,Bandar Lampung,Lampung,0,0
3578,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35234,Telukbetung Barat,Bandar Lampung,Lampung,0,0
3579,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35215,Telukbetung Selatan,Bandar Lampung,Lampung,0,0
3580,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35236,Telukbetung Timur,Bandar Lampung,Lampung,0,0
3581,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35212,Telukbetung Utara,Bandar Lampung,Lampung,0,0
3582,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,35141,Way Halim,Bandar Lampung,Lampung,0,0
3583,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34811,Balik Bukit,Lampung Barat,Lampung,0,0
3584,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34882,Bandar Negeri Suoh,Lampung Barat,Lampung,0,0
3585,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34881,Batu Brak,Lampung Barat,Lampung,0,0
3586,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34872,Batu Ketulis,Lampung Barat,Lampung,0,0
3587,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34872,Belalau,Lampung Barat,Lampung,0,0
3588,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34871,Gedung Surian,Lampung Barat,Lampung,0,0
3589,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34871,Kebun Tebu,Lampung Barat,Lampung,0,0
3590,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34879,Lumbok Seminung,Lampung Barat,Lampung,0,0
3591,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34693,Pagar Dewa,Tulang Bawang Barat,Lampung,0,0
3592,13570,Makasar,Jakarta Timur,DKI Jakarta,0,0,34885,Sekincau,Lampung Barat,Lampung,0,0
