No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
60260,TRD2022092903485,0733272200525300,1,Pekayon Jaya,17148,Mattoangin,90224,REG23,2,,,
60261,TRD2022092903494,0733272200525508,1,Pekayon Jaya,17148,Pegandikan (Pegantikan),42183,REG23,1,,,
60262,TRD2022092903506,0733272200525763,1,Pekayon Jaya,17148,Lempongsari,50614,REG23,3,,,
60263,TRD2022092903512,0733272200525664,1,Pekayon Jaya,17148,Banjar Sari,64395,REG23,3,,,
60264,TRD2022092903519,0733272200525961,1,Pekayon Jaya,17148,Tapandullu,91512,REG23,5,,,
60265,TRD2022092903541,0733272200527645,1,Pekayon Jaya,17148,Tallulolo,91835,REG23,3,,,
60266,TRD2022092903551,0733272200526548,1,Pekayon Jaya,17148,Tallulolo,91835,REG23,3,,,
60267,TRD2022092903647,0733272200526902,1,Pekayon Jaya,17148,Antang,90234,REG23,2,,,
60268,TRD2022092903710,2534902200716783,1,Bunigeulis,45556,Jatibarang,50519,REG23,3,,,
60269,TRD2022092903716,2534902200715975,1,Bunigeulis,45556,Tunbaen,85681,REG23,5,,,
60270,TRD2022092903732,2534902200716098,1,Bunigeulis,45556,Cipedes,46133,REG23,3,,,
60271,TRD2022092903753,2534902200716262,1,Bunigeulis,45556,Labone,93654,REG23,5,,,
60272,TRD2022092903805,2534902200716569,1,Bunigeulis,45556,Pempatan,80863,REG23,3,,,
60273,TRD2022092904206,2534902200717567,1,Bunigeulis,45556,Tapandullu,91512,REG23,5,,,
60274,TRD2022092904247,2534902200717914,1,Bunigeulis,45556,Air Kepala Tujuh,33123,REG23,2,,,
60275,TRD2022092904277,2534902200718169,1,Bunigeulis,45556,Lalolara,93561,REG23,5,,,
60276,TRD2022092904292,2534902200718409,1,Bunigeulis,45556,Barrang Caddi,90167,REG23,1,,,
60277,TRD2022092904314,2534902200718706,1,Bunigeulis,45556,Donorejo,59517,REG23,2,,,
60278,TRD2022092904330,2534902200720215,1,Bunigeulis,45556,Caturtunggal,55281,REG23,3,,,
60279,TRD2022092904338,2534902200718755,1,Bunigeulis,45556,Badak Bejuang,20615,REG23,5,,,
60280,TRD2022092904397,2534902200719431,1,Bunigeulis,45556,Dawuhan,68311,REG23,2,,,
60281,TRD2022092904398,2534902200719381,1,Bunigeulis,45556,Towondo (Towondu),91996,REG23,5,,,
60282,TRD2022092904411,2534902200719340,1,Bunigeulis,45556,Pagutan,83361,REG23,3,,,
60283,TRD2022092904419,2534902200719514,1,Bunigeulis,45556,Sungai Buluh,78864,REG23,5,,,
60284,TRD2022092904434,2534902200719571,1,Bunigeulis,45556,Beo Sepang,86754,REG23,5,,,
60285,TRD2022092904863,0733272200527991,1,Pekayon Jaya,17148,Rapak Lambur,75511,REG23,3,,,
60286,TRD2022093000314,0733272200528825,1,Pekayon Jaya,17148,Abadijaya,16417,REG23,1,,,
60287,TRD2022093000341,2534902200721007,1,Bunigeulis,45556,Manggala,79672,REG23,3,,,
60288,TRD2022093000356,0733272200529039,1,Pekayon Jaya,17148,Garuda,40184,REG23,1,,,
60289,TRD2022093000752,2534902200722047,1,Bunigeulis,45556,Barrang Caddi,90167,REG23,1,,,
60290,TRD2022093000766,2534902200722211,1,Bunigeulis,45556,Cipang Kiri Hulu,28555,REG23,5,,,
60291,TRD2022093000803,2534902200722583,1,Bunigeulis,45556,Tebangan Lebak/Lembak,75618,REG23,5,,,
60292,TRD2022093000857,0733272200531472,1,Pekayon Jaya,17148,Lateri,97231,REG23,5,,,
60293,TRD2022093000867,0733272200530698,1,Pekayon Jaya,17148,Tebangan Lebak/Lembak,75618,REG23,5,,,
60294,TRD2022093000872,0733272200530086,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
60295,TRD2022093000887,0733272200531514,1,Pekayon Jaya,17148,Bula,97555,REG23,1,10,,
60296,TRD2022093000892,0733272200530219,1,Pekayon Jaya,17148,DR. Soetomo,60264,REG23,1,,,
60297,TRD2022093000910,0733272200530508,1,Pekayon Jaya,17148,Aur Tajungkang Tengah Sawah,26111,REG23,2,,,
60298,TRD2022093000928,0733272200531290,1,Pekayon Jaya,17148,Ranotana,95116,REG23,2,,,
60299,TRD2022093000931,0733272200531340,1,Pekayon Jaya,17148,Dawuan,45452,REG23,2,,,
60300,TRD2022093000955,0733272200531654,1,Pekayon Jaya,17148,Pasir Putih,36139,REG23,1,,,
60301,TRD2022093000957,0733272200532017,1,Pekayon Jaya,17148,Belibi (Balibi),74663,REG23,5,,,
60302,TRD2022093000960,0733272200532173,1,Pekayon Jaya,17148,Brang Bara,84314,REG23,2,,,
60303,TRD2022093000961,0733272200531936,1,Pekayon Jaya,17148,Tallulolo,91835,REG23,3,,,
60304,TRD2022093000988,0733272200532363,1,Pekayon Jaya,17148,Muara Fajar,28267,REG23,2,,,
60305,TRD2022093001008,0733272200533007,1,Pekayon Jaya,17148,Lubuk Pakam I-II,20511,REG23,2,,,
60306,TRD2022093001030,0733272200533478,1,Pekayon Jaya,17148,Teluk Lingga,75683,REG23,3,,,
60307,TRD2022093001040,0733272200534021,1,Pekayon Jaya,17148,Sario Kotabaru,95115,REG23,2,,,
60308,TRD2022093001049,0733272200533437,1,Pekayon Jaya,17148,Bonesompe,94616,REG23,5,,,
60309,TRD2022093001053,0733272200533494,1,Pekayon Jaya,17148,Penfui,85148,REG23,2,,,
60310,TRD2022093001054,0733272200533734,1,Pekayon Jaya,17148,Cot Teungoh,24112,REG23,2,,,
60311,TRD2022093001080,0733272200530052,1,Pekayon Jaya,17148,Bula,97555,REG23,1,10,,
60312,TRD2022093001121,0733272200530821,1,Pekayon Jaya,17148,Panca Tunggal Jaya,34595,REG23,3,,,
60313,TRD2022093001125,0733272200530946,1,Pekayon Jaya,17148,Katobengke,93724,REG23,5,,,
60314,TRD2022093001134,0733272200531183,1,Pekayon Jaya,17148,Gumilir,53231,REG23,1,,,
60315,TRD2022093001146,0733272200531381,1,Pekayon Jaya,17148,Kastura,93563,REG23,5,,,
60316,TRD2022093001153,0733272200531449,1,Pekayon Jaya,17148,Batangkaluku,92117,REG23,2,,,
60317,TRD2022093001185,0733272200532082,1,Pekayon Jaya,17148,Banjer,95125,REG23,2,,,
60318,TRD2022093001202,0733272200533031,1,Pekayon Jaya,17148,Banyuurip,56211,REG23,2,,,
60319,TRD2022093001227,0733272200534815,1,Pekayon Jaya,17148,Lolak,95761,REG23,5,,,
60320,TRD2022093001234,0733272200532504,1,Pekayon Jaya,17148,Sidodadi,35353,REG23,3,,,
60321,TRD2022093001246,0733272200532751,1,Pekayon Jaya,17148,Lariang,91571,REG23,5,,,
60322,TRD2022093001250,0733272200532660,1,Pekayon Jaya,17148,Melati Kebun,20986,REG23,3,,,
60323,TRD2022093001263,0733272200532728,1,Pekayon Jaya,17148,Tebangan Lebak/Lembak,75618,REG23,5,,,
60324,TRD2022093001268,0733272200533163,1,Pekayon Jaya,17148,Tolotio,96251,REG23,5,,,
60325,TRD2022093001309,0733272200534575,1,Pekayon Jaya,17148,Salum Pengut,94479,REG23,5,,,
60326,TRD2022093001326,0733272200534948,1,Pekayon Jaya,17148,Mekar Jaya,28381,REG23,2,,,
60327,TRD2022093001338,0733272200534807,1,Pekayon Jaya,17148,Jempang Baru,83116,REG23,1,,,
60328,TRD2022093001406,0733272200535416,1,Pekayon Jaya,17148,Done,86152,REG23,5,,,
60329,TRD2022093001416,0733272200535507,1,Pekayon Jaya,17148,Hambala,87112,REG23,3,,,
60330,TRD2022093001496,0733272200536547,1,Pekayon Jaya,17148,Katobengke,93724,REG23,5,,,
60331,TRD2022093001530,0733272200536638,1,Pekayon Jaya,17148,Balandete,93517,REG23,3,,,
60332,TRD2022093002271,0733272200537255,1,Pekayon Jaya,17148,Sario Kotabaru,95115,REG23,2,,,
60333,TRD2022093002277,0733272200537198,1,Pekayon Jaya,17148,Barejulat,83511,REG23,2,,,
60334,TRD2022093002341,0733272200537859,1,Pekayon Jaya,17148,Kersamanah,44185,REG23,3,,,
60335,TRD2022093002360,0733272200538071,1,Pekayon Jaya,17148,24 Ilir,30127,REG23,1,,,
60336,TRD2022093002419,0733272200538592,1,Pekayon Jaya,17148,Lariang,91571,REG23,5,,,
60337,TRD2022093002420,0733272200538584,1,Pekayon Jaya,17148,Batangkaluku,92117,REG23,2,,,
60338,TRD2022093002423,0733272200538691,1,Pekayon Jaya,17148,Tebangan Lebak/Lembak,75618,REG23,5,,,
60339,TRD2022093002459,0733272200538964,1,Pekayon Jaya,17148,Curug Kulon,15810,REG23,1,,,
60340,TRD2022093002460,0733272200539111,1,Pekayon Jaya,17148,Tuva (Tuwa),94364,REG23,5,,,
60341,TRD2022093002476,0733272200539178,1,Pekayon Jaya,17148,Nagasari,41314,REG23,1,,,
60342,TRD2022093002506,0733272200539509,1,Pekayon Jaya,17148,Batang Beruh,22212,REG23,2,,,
60343,TRD2022093002530,0733272200539707,1,Pekayon Jaya,17148,Lawe Kinga Lapter,24678,REG23,3,,,
60344,TRD2022093002538,0733272200539863,1,Pekayon Jaya,17148,Kandangan,60199,REG23,1,,,
60345,TRD2022093002638,0733272200543352,1,Pekayon Jaya,17148,Kisaran Naga,21219,REG23,2,,,
60346,TRD2022093002656,0733272200540929,1,Pekayon Jaya,17148,Pa Batang,90131,REG23,2,,,
60347,TRD2022093002687,0733272200541117,1,Pekayon Jaya,17148,Deli Tua,20144,REG23,1,,,
60348,TRD2022093002717,0733272200541729,1,Pekayon Jaya,17148,Kawata,92983,REG23,5,,,
60349,TRD2022093002776,0733272200542115,1,Pekayon Jaya,17148,Harjosari,28122,REG23,1,,,
60350,TRD2022093002800,0733272200542362,1,Pekayon Jaya,17148,Ambarketawang,55294,REG23,2,,,
60351,TRD2022093002821,0733272200543220,1,Pekayon Jaya,17148,Budiman,36145,REG23,1,,,
60352,TRD2022093002843,0733272200542552,1,Pekayon Jaya,17148,Bale Kambang,13530,REG23,1,,,
60353,TRD2022093002877,0733272200542453,1,Pekayon Jaya,17148,Manurung,92981,REG23,3,,,
60354,TRD2022093002932,0733272200543774,1,Pekayon Jaya,17148,Air Kepala Tujuh,33123,REG23,1,,,
60355,TRD2022093002947,0733272200543022,1,Pekayon Jaya,17148,Purwadana,41361,REG23,1,,,
60356,TRD2022093002990,2534902200724118,1,Bunigeulis,45556,Huta Bargot Setia,22978,REG23,5,,,
60357,TRD2022093003024,2534902200724324,1,Bunigeulis,45556,Dupak,60179,REG23,1,,,
60358,TRD2022093003049,2534902200724639,1,Bunigeulis,45556,Done,86152,REG23,5,,,
60359,TRD2022093003063,2534902200724670,1,Bunigeulis,45556,Mekar Jaya,28381,REG23,3,,,
60360,TRD2022093003070,2534902200724902,1,Bunigeulis,45556,Entebah,79671,REG23,5,,,
60361,TRD2022093003076,2534902200724886,1,Bunigeulis,45556,Rapak Lambur,75511,REG23,3,,,
60362,TRD2022093003107,2534902200725248,1,Bunigeulis,45556,Aua Kuniang,26566,REG23,5,,,
60363,TRD2022093003291,2534902200726600,1,Bunigeulis,45556,Beo Sepang,86754,REG23,5,,,
60364,TRD2022093003297,2534902200726675,1,Bunigeulis,45556,Tallulolo,91835,REG23,3,,,
60365,TRD2022093003299,2534902200726634,1,Bunigeulis,45556,Tanjung Balai Karimun,29661,REG23,5,,,
60366,TRD2022093003411,2534902200727863,1,Bunigeulis,45556,Juata Permai,77116,REG23,2,,,
60367,TRD2022093003920,0733272200544061,1,Pekayon Jaya,17148,Ampui,33113,REG23,1,,,
60368,TRD2022093003932,0733272200544160,1,Pekayon Jaya,17148,Cicadas,40121,REG23,1,,,
60369,TRD2022093004207,0733272200544483,1,Pekayon Jaya,17148,Darma,91314,REG23,3,,,
60370,TRD2022093004214,0733272200544533,1,Pekayon Jaya,17148,Garuda,40184,REG23,1,,,
60371,TRD2022100100239,0733272200545126,1,Pekayon Jaya,17148,Tanjung Palas Ilir/Hilir,77211,REG23,5,,,
60372,TRD2022100100244,0733272200544921,1,Pekayon Jaya,17148,Indraloka I,34684,REG23,3,,,
60373,TRD2022100100296,0733272200545233,1,Pekayon Jaya,17148,Banggae,91411,REG23,5,,,
60374,TRD2022100100300,0733272200545308,1,Pekayon Jaya,17148,Ara,92571,REG23,5,,,
60375,TRD2022100100929,0733272200545779,1,Pekayon Jaya,17148,Kota Baru,28114,REG23,1,,,
60376,TRD2022100100936,0733272200545902,1,Pekayon Jaya,17148,Antang,90234,REG23,2,,,
60377,TRD2022100100941,0733272200546017,1,Pekayon Jaya,17148,Atambua kota,85711,REG23,3,,,
60378,TRD2022100100949,0733272200546215,1,Pekayon Jaya,17148,Mekar Jaya,28381,REG23,2,,,
60379,TRD2022100100987,0733272200546918,1,Pekayon Jaya,17148,Bungeng,92361,REG23,5,,,
60380,TRD2022100101005,0733272200547361,1,Pekayon Jaya,17148,Sekip Jaya,30114,REG23,1,,,
60381,TRD2022100101019,0733272200547742,1,Pekayon Jaya,17148,Debong Lor,52115,REG23,2,,,
60382,TRD2022100101020,0733272200547437,1,Pekayon Jaya,17148,Penfui,85148,REG23,2,,,
60383,TRD2022100101031,0733272200547601,1,Pekayon Jaya,17148,Kedamin Hilir,78714,REG23,5,,,
60384,TRD2022100101056,0733272200548195,1,Pekayon Jaya,17148,Simalanggang,26251,REG23,2,,,
60385,TRD2022100101059,0733272200546421,1,Pekayon Jaya,17148,Tanah Merah,28284,REG23,1,,,
60386,TRD2022100101072,0733272200546744,1,Pekayon Jaya,17148,Sei/Sungai Limau,27684,REG23,3,,,
60387,TRD2022100101075,0733272200547684,1,Pekayon Jaya,17148,Cempaka Putih,15411,REG23,1,,,
60388,TRD2022100101085,0733272200548088,1,Pekayon Jaya,17148,Aro IV Korong,27317,REG23,2,,,
60389,TRD2022100101107,0733272200547221,1,Pekayon Jaya,17148,Hangtuah,28462,REG23,3,,,
60390,TRD2022100101120,0733272200547411,1,Pekayon Jaya,17148,Baraya,90153,REG23,2,,,
60391,TRD2022100101125,0733272200547544,1,Pekayon Jaya,17148,Sario Kotabaru,95115,REG23,2,,,
60392,TRD2022100101128,0733272200547627,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
60393,TRD2022100101129,0733272200547635,1,Pekayon Jaya,17148,Kedamin Hilir,78714,REG23,5,,,
60394,TRD2022100101158,2534902200730487,1,Bunigeulis,45556,Penfui,85148,REG23,2,,,
60395,TRD2022100101183,2534902200730750,1,Bunigeulis,45556,Deli Tua,20144,REG23,2,,,
60396,TRD2022100101336,0733272200548534,1,Pekayon Jaya,17148,Taman Arum,63419,REG23,2,,,
60397,TRD2022100101361,0733272200548880,1,Pekayon Jaya,17148,Ranotana,95116,REG23,2,,,
60398,TRD2022100101362,0733272200548799,1,Pekayon Jaya,17148,Kakaskasen,95418,REG23,5,,,
60399,TRD2022100101366,0733272200548823,1,Pekayon Jaya,17148,Tanjung Unggat,29122,REG23,1,,,
60400,TRD2022100101441,0733272200549607,1,Pekayon Jaya,17148,Prai Karoku Jangga,87283,REG23,1,10,,
60401,TRD2022100101453,0733272200549706,1,Pekayon Jaya,17148,Aia Bangih,26573,REG23,3,,,
60402,TRD2022100101461,0733272200549763,1,Pekayon Jaya,17148,Langge,96582,REG23,5,,,
60403,TRD2022100101464,0733272200549896,1,Pekayon Jaya,17148,Batang Beruh,22212,REG23,2,,,
60404,TRD2022100101475,0733272200549920,1,Pekayon Jaya,17148,Gunung Sari Ilir,76121,REG23,1,,,
60405,TRD2022100101484,0733272200550050,1,Pekayon Jaya,17148,Bagan Hulu,28912,REG23,3,,,
60406,TRD2022100101485,0733272200550068,1,Pekayon Jaya,17148,Lubuk Resam,37382,REG23,3,,,
60407,TRD2022100101508,0733272200552825,1,Pekayon Jaya,17148,Bedahan,16519,REG23,1,,,
60408,TRD2022100101511,0733272200552759,1,Pekayon Jaya,17148,Pakuwon,44117,REG23,2,,,
60409,TRD2022100101516,0733272200550381,1,Pekayon Jaya,17148,Kisaran Naga,21219,REG23,2,,,
60410,TRD2022100101535,0733272200552809,1,Pekayon Jaya,17148,Banggae,91411,REG23,5,,,
60411,TRD2022100101540,0733272200550407,1,Pekayon Jaya,17148,Caturtunggal,55281,REG23,2,,,
60412,TRD2022100101561,0733272200550589,1,Pekayon Jaya,17148,Labuhan Sangoro,84383,REG23,3,,,
60413,TRD2022100101562,0733272200552619,1,Pekayon Jaya,17148,Teluk Pangkal,79675,REG23,5,,,
60414,TRD2022100101597,0733272200550894,1,Pekayon Jaya,17148,Bedahan,16519,REG23,1,,,
60415,TRD2022100101609,0733272200550878,1,Pekayon Jaya,17148,Carep,86519,REG23,1,10,,
60416,TRD2022100101615,0733272200551793,1,Pekayon Jaya,17148,Lette,90123,REG23,2,,,
60417,TRD2022100101616,0733272200551157,1,Pekayon Jaya,17148,Oluhuta,96583,REG23,3,,,
60418,TRD2022100101649,0733272200550993,1,Pekayon Jaya,17148,Bojongsari Baru,16516,REG23,1,,,
60419,TRD2022100101650,0733272200552668,1,Pekayon Jaya,17148,Teluk Kapuas,78124,REG23,1,,,
60420,TRD2022100101669,0733272200552445,1,Pekayon Jaya,17148,Kebun Teluk Panji,21464,REG23,3,,,
60421,TRD2022100101702,0733272200552577,1,Pekayon Jaya,17148,Bengkong Indah,29458,REG23,1,,,
60422,TRD2022100101706,0733272200551454,1,Pekayon Jaya,17148,Benua Anyar,70239,REG23,1,,,
60423,TRD2022100101756,0733272200552544,1,Pekayon Jaya,17148,Alahan Panjang,27371,REG23,3,,,
60424,TRD2022100101761,0733272200552593,1,Pekayon Jaya,17148,Srimulyo,55792,REG23,2,,,
60425,TRD2022100101769,0733272200552528,1,Pekayon Jaya,17148,Abeli,93234,REG23,2,,,
60426,TRD2022100101849,2534902200731204,1,Bunigeulis,45556,Abadijaya,16417,REG23,1,,,
60427,TRD2022100101864,2534902200731378,1,Bunigeulis,45556,Kebun Teluk Panji,21464,REG23,5,,,
60428,TRD2022100101866,2534902200731618,1,Bunigeulis,45556,Baraya,90153,REG23,1,,,
60429,TRD2022100101892,2534902200731626,1,Bunigeulis,45556,Ranca Iyuh,15710,REG23,1,,,
60430,TRD2022100102135,2534902200731840,1,Bunigeulis,45556,Tallulolo,91835,REG23,3,,,
60431,TRD2022100102184,2534902200732061,1,Bunigeulis,45556,Sario Kotabaru,95115,REG23,2,,,
60432,TRD2022100102186,2534902200732103,1,Bunigeulis,45556,Muara Fajar,28267,REG23,3,,,
60433,TRD2022100102190,2534902200732004,1,Bunigeulis,45556,Cipamokolan,40262,REG23,1,,,
60434,TRD2022100102193,2534902200732038,1,Bunigeulis,45556,36 Ilir,30147,REG23,2,,,
60435,TRD2022100102266,2534902200732814,1,Bunigeulis,45556,Kompa Pari (Kombapari),87152,REG23,1,10,,
60436,TRD2022100300532,0733272200553260,1,Pekayon Jaya,17148,Mekar Jaya,28381,REG23,2,,,
60437,TRD2022100300546,0733272200553757,1,Pekayon Jaya,17148,Nenang,76141,REG23,3,,,
60438,TRD2022100300563,0733272200553484,1,Pekayon Jaya,17148,Bangunharjo,50138,REG23,1,,,
60439,TRD2022100300572,0733272200553658,1,Pekayon Jaya,17148,Penfui,85148,REG23,2,,,
60440,TRD2022100300708,0733272200554391,1,Pekayon Jaya,17148,Wailukum,97862,REG23,5,,,
60441,TRD2022100301032,2534902200736302,1,Bunigeulis,45556,Tanamodindi,94111,REG23,2,,,
60442,TRD2022100301069,0733272200555067,1,Pekayon Jaya,17148,Tunbaen,85681,REG23,5,,,
60443,TRD2022100301075,0733272200555109,1,Pekayon Jaya,17148,Bardao (Berdao),85715,REG23,5,,,
60444,TRD2022100301166,0733272200556347,1,Pekayon Jaya,17148,Tanah Merah,28284,REG23,1,,,
60445,TRD2022100301172,0733272200556354,1,Pekayon Jaya,17148,Sario Kotabaru,95115,REG23,2,,,
60446,TRD2022100301180,0733272200556586,1,Pekayon Jaya,17148,Satui Barat,72275,REG23,5,,,
60447,TRD2022100301181,0733272200556537,1,Pekayon Jaya,17148,Hambala,87112,REG23,3,,,
60448,TRD2022100301202,0733272200556982,1,Pekayon Jaya,17148,Melati Kebun,20986,REG23,3,,,
60449,TRD2022100301227,0733272200557451,1,Pekayon Jaya,17148,Baturube,94972,REG23,5,,,
60450,TRD2022100301234,0733272200557709,1,Pekayon Jaya,17148,Nusaniwe I,97117,REG23,2,,,
60451,TRD2022100301305,0733272200558947,1,Pekayon Jaya,17148,Buloa,90212,REG23,2,,,
60452,TRD2022100301336,0733272200559366,1,Pekayon Jaya,17148,Belimbing,75313,REG23,5,,,
60453,TRD2022100301351,0733272200559556,1,Pekayon Jaya,17148,Selat Panjang Timur,28753,REG23,3,,,
60454,TRD2022100301363,0733272200560679,1,Pekayon Jaya,17148,Tuva (Tuwa),94364,REG23,5,,,
60455,TRD2022100301364,0733272200559655,1,Pekayon Jaya,17148,Lele,94973,REG23,5,,,
60456,TRD2022100301383,0733272200560802,1,Pekayon Jaya,17148,Bataraguru,93714,REG23,3,,,
60457,TRD2022100301417,0733272200561958,1,Pekayon Jaya,17148,Gemah,50248,REG23,1,,,
60458,TRD2022100301467,0733272200562055,1,Pekayon Jaya,17148,Teluk Lingga,75683,REG23,3,,,
60459,TRD2022100301468,0733272200562113,1,Pekayon Jaya,17148,Kahala,75564,REG23,1,10,,
60460,TRD2022100301470,0733272200560497,1,Pekayon Jaya,17148,Tuva (Tuwa),94364,REG23,5,,,
60461,TRD2022100301479,0733272200561784,1,Pekayon Jaya,17148,Tanah Merah,85361,REG23,5,,,
60462,TRD2022100301484,0733272200561941,1,Pekayon Jaya,17148,Balandete,93517,REG23,3,,,
60463,TRD2022100301522,0733272200555828,1,Pekayon Jaya,17148,Darma,91314,REG23,3,,,
60464,TRD2022100301541,0733272200556255,1,Pekayon Jaya,17148,Aua Kuniang,26566,REG23,3,,,
60465,TRD2022100301546,0733272200556362,1,Pekayon Jaya,17148,Rasau Jaya Umum,78382,REG23,5,,,
60466,TRD2022100301548,0733272200556370,1,Pekayon Jaya,17148,Tanjung Balai Karimun,29661,REG23,3,,,
60467,TRD2022100301552,0733272200556438,1,Pekayon Jaya,17148,Pondok Cina,16424,REG23,1,,,
60468,TRD2022100301556,0733272200556560,1,Pekayon Jaya,17148,Kedung Ringin,34387,REG23,3,,,
60469,TRD2022100301575,0733272200556784,1,Pekayon Jaya,17148,Bajamas,22651,REG23,3,,,
60470,TRD2022100301584,0733272200557014,1,Pekayon Jaya,17148,Balun,58311,REG23,3,,,
60471,TRD2022100301592,0733272200557196,1,Pekayon Jaya,17148,Sei/Sungai Deden,79417,REG23,5,,,
60472,TRD2022100301594,0733272200557618,1,Pekayon Jaya,17148,Berlian Makmur,30756,REG23,3,,,
60473,TRD2022100301615,0733272200557741,1,Pekayon Jaya,17148,Sei/Sungai Bundung,74171,REG23,5,,,
60474,TRD2022100301643,0733272200558210,1,Pekayon Jaya,17148,Kayu Kapur (Bukit Kayu Kapur),28882,REG23,3,,,
60475,TRD2022100301758,0733272200561388,1,Pekayon Jaya,17148,Salum Pengut,94479,REG23,5,,,
60476,TRD2022100301800,0733272200560760,1,Pekayon Jaya,17148,Melati Kebun,20986,REG23,3,,,
60477,TRD2022100301805,0733272200560810,1,Pekayon Jaya,17148,Lestari,21211,REG23,2,,,
60478,TRD2022100301808,0733272200560596,1,Pekayon Jaya,17148,Oenoni Dua,85367,REG23,1,10,,
60479,TRD2022100302163,0733272200562675,1,Pekayon Jaya,17148,Gumpang,57169,REG23,3,,,
60480,TRD2022100302174,0733272200562691,1,Pekayon Jaya,17148,Kapuk,14470,REG23,1,,,
60481,TRD2022100302218,0733272200563111,1,Pekayon Jaya,17148,Manente,95811,REG23,3,,,
60482,TRD2022100302278,0733272200563756,1,Pekayon Jaya,17148,Sei Alim Ulu,21272,REG23,3,,,
60483,TRD2022100302307,0733272200564010,1,Pekayon Jaya,17148,Tumbang Liting,74413,REG23,3,,,
60484,TRD2022100302336,0733272200564333,1,Pekayon Jaya,17148,Darma,91314,REG23,3,,,
60485,TRD2022100302385,0733272200564804,1,Pekayon Jaya,17148,Kota Baru,28114,REG23,1,,,
60486,TRD2022100302414,0733272200565017,1,Pekayon Jaya,17148,Kisaran Naga,21219,REG23,2,,,
60487,TRD2022100302446,0733272200565488,1,Pekayon Jaya,17148,Melati Kebun,20986,REG23,3,,,
60488,TRD2022100302449,0733272200565389,1,Pekayon Jaya,17148,Putussibau Kota,78716,REG23,5,,,
60489,TRD2022100302450,0733272200565454,1,Pekayon Jaya,17148,Bukit Datuk,28825,REG23,3,,,
60490,TRD2022100302506,0733272200565967,1,Pekayon Jaya,17148,Pondos,95955,REG23,5,,,
60491,TRD2022100302514,0733272200566122,1,Pekayon Jaya,17148,Alolama,93112,REG23,2,,,
60492,TRD2022100302520,0733272200566106,1,Pekayon Jaya,17148,Belawan Bahari,20414,REG23,1,,,
60493,TRD2022100302567,0733272200566601,1,Pekayon Jaya,17148,Mekar Jaya,28381,REG23,2,,,
60494,TRD2022100302573,0733272200566684,1,Pekayon Jaya,17148,Bandar Jaya Barat,34163,REG23,3,,,
60495,TRD2022100302581,0733272200566742,1,Pekayon Jaya,17148,Sungai Benteng,37482,REG23,3,,,
60496,TRD2022100302660,0733272200567377,1,Pekayon Jaya,17148,Sungai Buluh,78864,REG23,3,,,
60497,TRD2022100302724,0733272200568276,1,Pekayon Jaya,17148,Done,86152,REG23,5,,,
