No,shipment_order_no,awb_number,weight,origin_subdistrict,origin_postal_code,destination_subdistrict,destination_postal_code,rate_code,min_sla,max_sla,min_sla_api,max_sla_api
20258,TRD2022100302689,0733272200567542,1,Pekayon Jaya,17148,Laboi Jaya,28463,REG23,3,,,
20259,TRD2022100302691,0733272200567716,1,Pekayon Jaya,17148,Bencah/Boncah Kesuma,28554,REG23,3,,,
20260,TRD2022100302697,0733272200567625,1,Pekayon Jaya,17148,Galung Maloang,91121,REG23,3,,,
20261,TRD2022100302703,0733272200570157,1,Pekayon Jaya,17148,Payung Sekaki,28558,REG23,3,,,
20262,TRD2022100302717,0733272200567708,1,Pekayon Jaya,17148,Karang Tunggal,74355,REG23,5,,,
20263,TRD2022100302742,0733272200568755,1,Pekayon Jaya,17148,Semarang,38119,REG23,1,,,
20264,TRD2022100302749,0733272200567997,1,Pekayon Jaya,17148,Asri Mulia,70881,REG23,5,,,
20265,TRD2022100302763,0733272200569548,1,Pekayon Jaya,17148,Pasir Luhur,28556,REG23,1,10,,
20266,TRD2022100302769,0733272200568003,1,Pekayon Jaya,17148,Mendayun,32362,REG23,3,,,
20267,TRD2022100302790,0733272200570207,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
20268,TRD2022100302794,0733272200570298,1,Pekayon Jaya,17148,Lawesso,90983,REG23,5,,,
20269,TRD2022100302800,0733272200568318,1,Pekayon Jaya,17148,Banuaran,25222,REG23,1,,,
20270,TRD2022100302810,0733272200569282,1,Pekayon Jaya,17148,Bandar Magondang (Nagodang),20984,REG23,3,,,
20271,TRD2022100302812,0733272200569191,1,Pekayon Jaya,17148,Sawangan,95371,REG23,3,,,
20272,TRD2022100302817,0733272200568789,1,Pekayon Jaya,17148,S 1/Satu Aek Nabara,21451,REG23,3,,,
20273,TRD2022100302818,0733272200568268,1,Pekayon Jaya,17148,Putat Lor,65174,REG23,3,,,
20274,TRD2022100302820,0733272200571759,1,Pekayon Jaya,17148,Abianbase,80515,REG23,2,,,
20275,TRD2022100302842,0733272200568334,1,Pekayon Jaya,17148,Marindal Dua,20361,REG23,3,,,
20276,TRD2022100302848,0733272200568573,1,Pekayon Jaya,17148,Pakulaut,52463,REG23,3,,,
20277,TRD2022100302861,0733272200572054,1,Pekayon Jaya,17148,Horoe,93354,REG23,5,,,
20278,TRD2022100302868,0733272200570223,1,Pekayon Jaya,17148,Lalodati,93115,REG23,2,,,
20279,TRD2022100302878,0733272200568706,1,Pekayon Jaya,17148,Panjer,80113,REG23,1,,,
20280,TRD2022100302879,0733272200568979,1,Pekayon Jaya,17148,Paya Perupuk,20853,REG23,3,,,
20281,TRD2022100302891,0733272200570645,1,Pekayon Jaya,17148,Batu Ampar,76136,REG23,1,,,
20282,TRD2022100302895,0733272200569878,1,Pekayon Jaya,17148,Kali,95996,REG23,5,,,
20283,TRD2022100302919,0733272200568730,1,Pekayon Jaya,17148,Sukajadi,21264,REG23,3,,,
20284,TRD2022100302957,0733272200571262,1,Pekayon Jaya,17148,Bencah/Boncah Kesuma,28554,REG23,3,,,
20285,TRD2022100302971,0733272200571981,1,Pekayon Jaya,17148,Sabamban,74363,REG23,5,,,
20286,TRD2022100302973,0733272200570603,1,Pekayon Jaya,17148,Wulurmaatus,95958,REG23,5,,,
20287,TRD2022100302979,0733272200570637,1,Pekayon Jaya,17148,Entebi,78774,REG23,5,,,
20288,TRD2022100302995,0733272200571460,1,Pekayon Jaya,17148,Amban,98314,REG23,4,,,
20289,TRD2022100303022,0733272200570884,1,Pekayon Jaya,17148,Kuler (Tunas Baru),99616,REG23,6,,,
20290,TRD2022100303032,0733272200572278,1,Pekayon Jaya,17148,Bukit Tunggal,73112,REG23,1,,,
20291,TRD2022100303040,0733272200571130,1,Pekayon Jaya,17148,Batu Ringgit,80853,REG23,3,,,
20292,TRD2022100303048,0733272200571783,1,Pekayon Jaya,17148,Benoa,80361,REG23,1,,,
20293,TRD2022100303065,0733272200570868,1,Pekayon Jaya,17148,Teluk Dawan,36761,REG23,3,,,
20294,TRD2022100303070,0733272200570181,1,Pekayon Jaya,17148,Dwi Marga Utama,72274,REG23,5,,,
20295,TRD2022100303078,0733272200569951,1,Pekayon Jaya,17148,Honelama,99511,REG23,4,,,
20296,TRD2022100303083,0733272200572096,1,Pekayon Jaya,17148,Penyengat Olak,36361,REG23,3,,,
20297,TRD2022100303096,0733272200570512,1,Pekayon Jaya,17148,Alue Kuyun,23662,REG23,3,,,
20298,TRD2022100303107,0733272200570231,1,Pekayon Jaya,17148,Pagar,34161,REG23,2,,,
20299,TRD2022100303112,0733272200570777,1,Pekayon Jaya,17148,Medan Sinembah,20362,REG23,2,,,
20300,TRD2022100303137,0733272200571304,1,Pekayon Jaya,17148,Bara-Baraya Timur,90143,REG23,2,,,
20301,TRD2022100303145,0733272200570785,1,Pekayon Jaya,17148,Ae Ndoko,86353,REG23,1,10,,
20302,TRD2022100303336,0733272200572427,1,Pekayon Jaya,17148,Bukaka,95782,REG23,5,,,
20303,TRD2022100303344,0733272200573995,1,Pekayon Jaya,17148,Lemba Mukti,94356,REG23,5,,,
20304,TRD2022100303351,0733272200572575,1,Pekayon Jaya,17148,Mekar Baru,78391,REG23,1,,,
20305,TRD2022100303356,0733272200572633,1,Pekayon Jaya,17148,Melasu Baru,77482,REG23,5,,,
20306,TRD2022100303358,0733272200573342,1,Pekayon Jaya,17148,Santapan Timur,30867,REG23,3,,,
20307,TRD2022100303366,0733272200572989,1,Pekayon Jaya,17148,Skow Mabo (Skouw Mabo ),99351,REG23,6,,,
20308,TRD2022100303370,0733272200572880,1,Pekayon Jaya,17148,Pemecutan,80231,REG23,1,,,
20309,TRD2022100303374,0733272200572682,1,Pekayon Jaya,17148,Sukaharja,78813,REG23,3,,,
20310,TRD2022100303400,0733272200573102,1,Pekayon Jaya,17148,Malinau Hulu,77554,REG23,3,,,
20311,TRD2022100303426,0733272200573086,1,Pekayon Jaya,17148,Gebang Putih,60117,REG23,1,,,
20312,TRD2022100303433,0733272200573409,1,Pekayon Jaya,17148,So E (Soe),85519,REG23,3,,,
20313,TRD2022100303437,0733272200573813,1,Pekayon Jaya,17148,Tanjung Penyembal,28826,REG23,3,,,
20314,TRD2022100303442,0733272200573193,1,Pekayon Jaya,17148,Sawangan,95371,REG23,3,,,
20315,TRD2022100303451,0733272200573037,1,Pekayon Jaya,17148,Wana Sari,75655,REG23,5,,,
20316,TRD2022100303458,0733272200573540,1,Pekayon Jaya,17148,Batoq Kelo (Batu Kelau),75767,REG23,1,10,,
20317,TRD2022100303462,0733272200573375,1,Pekayon Jaya,17148,Sidojadi,22977,REG23,3,,,
20318,TRD2022100303464,0733272200573391,1,Pekayon Jaya,17148,Bencah/Boncah Kesuma,28554,REG23,3,,,
20319,TRD2022100303469,0733272200573474,1,Pekayon Jaya,17148,Cinta Damai,20126,REG23,1,,,
20320,TRD2022100303473,0733272200573938,1,Pekayon Jaya,17148,Dongi,91683,REG23,5,,,
20321,TRD2022100303491,0733272200573961,1,Pekayon Jaya,17148,Pasar,23711,REG23,2,,,
20322,TRD2022100303617,0733272200574183,1,Pekayon Jaya,17148,Tubajeng,92152,REG23,5,,,
20323,TRD2022100303625,0733272200574233,1,Pekayon Jaya,17148,Cemagi,80351,REG23,2,,,
20324,TRD2022100303643,0733272200574449,1,Pekayon Jaya,17148,Bengkol,95251,REG23,2,,,
20325,TRD2022100303700,2534902200737151,1,Bunigeulis,45556,Pajerukan (Pejerukan),53191,REG23,3,,,
20326,TRD2022100303703,2534902200737235,1,Bunigeulis,45556,Sei/Sungai Mata Mata,78853,REG23,5,,,
20327,TRD2022100303714,2534902200737292,1,Bunigeulis,45556,Baru,94514,REG23,5,,,
20328,TRD2022100303718,2534902200737326,1,Bunigeulis,45556,Pepas/Pepes Asa,75776,REG23,5,,,
20329,TRD2022100303719,2534902200737367,1,Bunigeulis,45556,Sidojadi,22977,REG23,5,,,
20330,TRD2022100303722,2534902200737375,1,Bunigeulis,45556,Sukanegeri Jaya,35377,REG23,3,,,
20331,TRD2022100303736,2534902200737508,1,Bunigeulis,45556,Bunggay,99652,REG23,6,,,
20332,TRD2022100303747,2534902200737615,1,Bunigeulis,45556,Mataiyang,84455,REG23,3,,,
20333,TRD2022100303752,2534902200737664,1,Bunigeulis,45556,Sukajadi,21264,REG23,5,,,
20334,TRD2022100303753,2534902200737649,1,Bunigeulis,45556,Gunung Panjang,75131,REG23,2,,,
20335,TRD2022100303762,2534902200737748,1,Bunigeulis,45556,Selumit Pantai,77113,REG23,2,,,
20336,TRD2022100303771,2534902200737821,1,Bunigeulis,45556,Cemagi,80351,REG23,2,,,
20337,TRD2022100303777,2534902200737870,1,Bunigeulis,45556,Perhentianmarpoyan,28125,REG23,2,,,
20338,TRD2022100303785,2534902200737938,1,Bunigeulis,45556,Karang Anyar Pantai,77111,REG23,2,,,
20339,TRD2022100303816,2534902200738241,1,Bunigeulis,45556,Wongkaditi,96128,REG23,2,,,
20340,TRD2022100303992,2534902200738415,1,Bunigeulis,45556,Soromasen (Soromasem),98252,REG23,6,,,
20341,TRD2022100304046,2534902200738548,1,Bunigeulis,45556,Bambu,91514,REG23,3,,,
20342,TRD2022100304060,2534902200738688,1,Bunigeulis,45556,Simpang Beringin,28383,REG23,5,,,
20343,TRD2022100304071,2534902200738795,1,Bunigeulis,45556,Sabau,79281,REG23,5,,,
20344,TRD2022100304080,2534902200738878,1,Bunigeulis,45556,Bira,90243,REG23,1,,,
20345,TRD2022100304095,2534902200739041,1,Bunigeulis,45556,Lengkong,40287,REG23,1,,,
20346,TRD2022100304111,2534902200740197,1,Bunigeulis,45556,Tingkulu,95117,REG23,2,,,
20347,TRD2022100304113,2534902200739975,1,Bunigeulis,45556,Namu Gajah,20136,REG23,2,,,
20348,TRD2022100304121,2534902200739215,1,Bunigeulis,45556,Batahan,26366,REG23,5,,,
20349,TRD2022100304124,2534902200739249,1,Bunigeulis,45556,Laikandonga,93871,REG23,3,,,
20350,TRD2022100304131,2534902200739454,1,Bunigeulis,45556,Lolo,76251,REG23,3,,,
20351,TRD2022100304142,2534902200739421,1,Bunigeulis,45556,Baloi Permai,29431,REG23,2,,,
20352,TRD2022100304177,2534902200739728,1,Bunigeulis,45556,Dieng Kulon,53456,REG23,3,,,
20353,TRD2022100304192,2534902200740122,1,Bunigeulis,45556,Suka Harapan,78862,REG23,5,,,
20354,TRD2022100304193,2534902200739892,1,Bunigeulis,45556,Barumbung,91352,REG23,5,,,
20355,TRD2022100304194,2534902200739967,1,Bunigeulis,45556,Datar Ruyung,38617,REG23,3,,,
20356,TRD2022100304202,2534902200740114,1,Bunigeulis,45556,Kota Matsum II,20215,REG23,2,,,
20357,TRD2022100304204,2534902200739934,1,Bunigeulis,45556,Makroman,75115,REG23,2,,,
20358,TRD2022100304225,2534902200740387,1,Bunigeulis,45556,Satriamekar,17510,REG23,1,,,
20359,TRD2022100304227,2534902200740312,1,Bunigeulis,45556,Jambuk Makmur,75772,REG23,1,10,,
20360,TRD2022100304449,0733272200574662,1,Pekayon Jaya,17148,Lembang,92411,REG23,3,,,
20361,TRD2022100304684,0733342200056497,1,Pekayon Jaya,17148,Kalideres,11840,REG23,1,,,
20362,TRD2022100400319,0733272200575230,1,Pekayon Jaya,17148,Napal Sisik,36611,REG23,2,,,
20363,TRD2022100400321,0733272200575255,1,Pekayon Jaya,17148,Kuta Makmur,23661,REG23,3,,,
20364,TRD2022100400445,0733272200575420,1,Pekayon Jaya,17148,Sarotari,86219,REG23,3,,,
20365,TRD2022100400452,0733272200575453,1,Pekayon Jaya,17148,Fatubaa,85771,REG23,1,10,,
20366,TRD2022100400456,0733272200575479,1,Pekayon Jaya,17148,Senawang,84373,REG23,3,,,
20367,TRD2022100400464,2534902200741872,1,Bunigeulis,45556,Kota Bangun,20243,REG23,2,,,
20368,TRD2022100400466,2534902200741906,1,Bunigeulis,45556,Baharu Selatan,72115,REG23,5,,,
20369,TRD2022100400485,2534902200742086,1,Bunigeulis,45556,Sukaharja,78813,REG23,5,,,
20370,TRD2022100400489,2534902200742698,1,Bunigeulis,45556,Merdeka,85362,REG23,3,,,
20371,TRD2022100400496,2534902200742755,1,Bunigeulis,45556,Marbau,21452,REG23,5,,,
20372,TRD2022100400498,2534902200742722,1,Bunigeulis,45556,Wonomarto,34511,REG23,5,,,
20373,TRD2022100400501,2534902200742169,1,Bunigeulis,45556,Bandar Baru,23126,REG23,2,,,
20374,TRD2022100400510,2534902200742250,1,Bunigeulis,45556,Heledulaa Selatan,96114,REG23,2,,,
20375,TRD2022100400516,2534902200742326,1,Bunigeulis,45556,Sarotari,86219,REG23,3,,,
20376,TRD2022100400517,2534902200742383,1,Bunigeulis,45556,Maratua Teluk Harapan,77381,REG23,5,,,
20377,TRD2022100400523,2534902200742342,1,Bunigeulis,45556,Bugis,77312,REG23,3,,,
20378,TRD2022100400536,2534902200742474,1,Bunigeulis,45556,Padang Tangah,26224,REG23,3,,,
20379,TRD2022100400540,2534902200742532,1,Bunigeulis,45556,Meunasah Blang /Blt,24352,REG23,3,,,
20380,TRD2022100400559,2534902200742797,1,Bunigeulis,45556,Lengkong,40287,REG23,1,,,
20381,TRD2022100400583,0733272200575560,1,Pekayon Jaya,17148,Balokang,46312,REG23,3,,,
20382,TRD2022100400588,0733272200575602,1,Pekayon Jaya,17148,Titiwungen Utara,95113,REG23,2,,,
20383,TRD2022100400599,0733272200575685,1,Pekayon Jaya,17148,Morombo Pantai,93352,REG23,5,,,
20384,TRD2022100400604,0733272200575818,1,Pekayon Jaya,17148,Dirung Sararung/Sararong,73991,REG23,5,,,
20385,TRD2022100400608,0733272200575800,1,Pekayon Jaya,17148,Sipakainga,91573,REG23,5,,,
20386,TRD2022100400609,0733272200575826,1,Pekayon Jaya,17148,Tepian Buah,77361,REG23,5,,,
20387,TRD2022100400610,0733272200575842,1,Pekayon Jaya,17148,Bukit Duri,12840,REG23,1,,,
20388,TRD2022100400613,0733272200575867,1,Pekayon Jaya,17148,Pematang Pauh,36552,REG23,3,,,
20389,TRD2022100400617,0733272200575925,1,Pekayon Jaya,17148,Baru,94221,REG23,2,,,
20390,TRD2022100400625,0733272200575974,1,Pekayon Jaya,17148,Sei/Sungai Jawi,78822,REG23,5,,,
20391,TRD2022100400629,0733272200576022,1,Pekayon Jaya,17148,Bonto Marannu,92254,REG23,5,,,
20392,TRD2022100400633,0733272200576055,1,Pekayon Jaya,17148,Kayumalue Ngapa,94146,REG23,2,,,
20393,TRD2022100400637,0733272200576113,1,Pekayon Jaya,17148,Bombongan,91811,REG23,3,,,
20394,TRD2022100400642,0733272200576154,1,Pekayon Jaya,17148,Nyelanding,38765,REG23,3,,,
20395,TRD2022100400644,0733272200576436,1,Pekayon Jaya,17148,Bongopini,96121,REG23,2,,,
20396,TRD2022100400647,0733272200576212,1,Pekayon Jaya,17148,Galung Tulu,91354,REG23,5,,,
20397,TRD2022100400648,0733272200576196,1,Pekayon Jaya,17148,Sei/Sungai Pinang Dalam,75117,REG23,2,,,
20398,TRD2022100400649,0733272200576188,1,Pekayon Jaya,17148,Karta Mulya/Mulia,74172,REG23,3,,,
20399,TRD2022100400653,0733272200576477,1,Pekayon Jaya,17148,Kacaribu,22111,REG23,2,,,
20400,TRD2022100400656,0733272200576295,1,Pekayon Jaya,17148,Apela Satu (I),95537,REG23,5,,,
20401,TRD2022100400661,0733272200576550,1,Pekayon Jaya,17148,Koromatantu,94971,REG23,5,,,
20402,TRD2022100400676,0733272200576493,1,Pekayon Jaya,17148,Helumo,96525,REG23,5,,,
20403,TRD2022100400698,0733272200576667,1,Pekayon Jaya,17148,Koha Timur,95661,REG23,5,,,
20404,TRD2022100400700,0733272200576857,1,Pekayon Jaya,17148,Lepolima,86116,REG23,5,,,
20405,TRD2022100400703,0733272200576782,1,Pekayon Jaya,17148,Dete,84382,REG23,3,,,
20406,TRD2022100400704,0733272200576832,1,Pekayon Jaya,17148,Tamban Raya,70568,REG23,5,,,
20407,TRD2022100400705,0733272200576865,1,Pekayon Jaya,17148,Pangkalan Jambi,28761,REG23,3,,,
20408,TRD2022100400706,0733272200576824,1,Pekayon Jaya,17148,Bambu Apus,13890,REG23,1,,,
20409,TRD2022100400709,0733272200577418,1,Pekayon Jaya,17148,Sayur Matinggi,21187,REG23,3,,,
20410,TRD2022100400719,0733272200576931,1,Pekayon Jaya,17148,Sukasari,17530,REG23,1,,,
20411,TRD2022100400721,0733272200576972,1,Pekayon Jaya,17148,Gunung Silanu,92352,REG23,5,,,
20412,TRD2022100400726,0733272200577160,1,Pekayon Jaya,17148,Sei/Sungai Mata Mata,78853,REG23,5,,,
20413,TRD2022100400728,0733272200577129,1,Pekayon Jaya,17148,Bukit Membual,94717,REG23,3,,,
20414,TRD2022100400742,0733272200577095,1,Pekayon Jaya,17148,Sidomukti,28382,REG23,3,,,
20415,TRD2022100400752,0733272200577335,1,Pekayon Jaya,17148,Pematang Pudu,28784,REG23,3,,,
20416,TRD2022100400754,0733272200577350,1,Pekayon Jaya,17148,Rancamanyar,40375,REG23,1,,,
20417,TRD2022100400755,0733272200579067,1,Pekayon Jaya,17148,Padang Mulia,33681,REG23,2,,,
20418,TRD2022100400777,0733272200577517,1,Pekayon Jaya,17148,Ranga,91711,REG23,3,,,
20419,TRD2022100400781,0733272200577269,1,Pekayon Jaya,17148,Padaidi,91271,REG23,5,,,
20420,TRD2022100400786,0733272200578036,1,Pekayon Jaya,17148,Pekan Tua,29261,REG23,3,,,
20421,TRD2022100400788,0733272200578119,1,Pekayon Jaya,17148,Baadale,85912,REG23,3,,,
20422,TRD2022100400803,0733272200578333,1,Pekayon Jaya,17148,Tri Manunggal,28464,REG23,2,,,
20423,TRD2022100400810,0733272200578549,1,Pekayon Jaya,17148,Tanjung Keriahan/Keriahen,20772,REG23,3,,,
20424,TRD2022100400819,0733272200578382,1,Pekayon Jaya,17148,Delima,28291,REG23,1,,,
20425,TRD2022100400821,0733272200578713,1,Pekayon Jaya,17148,Cibadak,16166,REG23,1,,,
20426,TRD2022100400828,0733272200576774,1,Pekayon Jaya,17148,Puuhopa,93464,REG23,5,,,
20427,TRD2022100400834,0733272200578184,1,Pekayon Jaya,17148,Manado Tua Satu,95231,REG23,2,,,
20428,TRD2022100400836,0733272200578978,1,Pekayon Jaya,17148,Dongko,94554,REG23,5,,,
20429,TRD2022100400837,0733272200578952,1,Pekayon Jaya,17148,Biyonga,96212,REG23,3,,,
20430,TRD2022100400838,0733272200578077,1,Pekayon Jaya,17148,Kalabbirang,92211,REG23,5,,,
20431,TRD2022100400843,0733272200577293,1,Pekayon Jaya,17148,Balam Sempurna Kota,28992,REG23,3,,,
20432,TRD2022100400857,0733272200578499,1,Pekayon Jaya,17148,Muara Ore,72163,REG23,5,,,
20433,TRD2022100400866,0733272200577715,1,Pekayon Jaya,17148,Birobuli Utara,94231,REG23,2,,,
20434,TRD2022100400882,0733272200577947,1,Pekayon Jaya,17148,Bonto Minasa,92552,REG23,3,,,
20435,TRD2022100400886,0733272200578143,1,Pekayon Jaya,17148,Korobonde,94966,REG23,5,,,
20436,TRD2022100400891,0733272200578069,1,Pekayon Jaya,17148,Namu Gajah,20136,REG23,1,,,
20437,TRD2022100400893,0733272200578150,1,Pekayon Jaya,17148,Kacaribu,22111,REG23,2,,,
20438,TRD2022100400894,0733272200578085,1,Pekayon Jaya,17148,Koja (Utara-Selatan),14210,REG23,1,,,
20439,TRD2022100400901,0733272200578283,1,Pekayon Jaya,17148,Patam Lestari,29427,REG23,1,,,
20440,TRD2022100400905,0733272200579521,1,Pekayon Jaya,17148,Grogol,11450,REG23,1,,,
20441,TRD2022100400930,0733272200579042,1,Pekayon Jaya,17148,Glugur Kota,20115,REG23,1,,,
20442,TRD2022100400931,0733272200578903,1,Pekayon Jaya,17148,Batulicin,72271,REG23,3,,,
20443,TRD2022100400935,0733272200578556,1,Pekayon Jaya,17148,Krukut,16512,REG23,1,,,
20444,TRD2022100400937,0733272200578440,1,Pekayon Jaya,17148,Baleraksa,53355,REG23,3,,,
20445,TRD2022100400948,0733272200578887,1,Pekayon Jaya,17148,Kamoning,69216,REG23,2,,,
20446,TRD2022100400949,0733272200578689,1,Pekayon Jaya,17148,Kota Baringin (Beringin),22521,REG23,2,,,
20447,TRD2022100400950,0733272200578770,1,Pekayon Jaya,17148,Pandan Sari,24784,REG23,3,,,
20448,TRD2022100400978,0733272200579307,1,Pekayon Jaya,17148,Manembo Nembo Tengah,95545,REG23,5,,,
20449,TRD2022100400982,0733272200579711,1,Pekayon Jaya,17148,Rangau Raya,74271,REG23,5,,,
20450,TRD2022100400988,0733272200579513,1,Pekayon Jaya,17148,Anduonohu,93231,REG23,2,,,
20451,TRD2022100400993,0733272200579620,1,Pekayon Jaya,17148,Batu Rejo,20356,REG23,3,,,
20452,TRD2022100401002,0733272200579653,1,Pekayon Jaya,17148,Uwuran Satu,95954,REG23,3,,,
20453,TRD2022100401007,0733272200580024,1,Pekayon Jaya,17148,Wala,91613,REG23,5,,,
20454,TRD2022100401029,0733272200579968,1,Pekayon Jaya,17148,Bukit Raya (Sepaku I),76147,REG23,1,10,,
20455,TRD2022100401030,0733272200579927,1,Pekayon Jaya,17148,Sumur Batu,10640,REG23,1,,,
20456,TRD2022100401035,0733272200580933,1,Pekayon Jaya,17148,Sekongkang Atas,84457,REG23,3,,,
20457,TRD2022100401037,0733272200581097,1,Pekayon Jaya,17148,Sangkar Nihuta,22312,REG23,2,,,
20458,TRD2022100401039,0733272200580073,1,Pekayon Jaya,17148,Medan Sinembah,20362,REG23,2,,,
20459,TRD2022100401051,0733272200580545,1,Pekayon Jaya,17148,Tri Manunggal,28464,REG23,2,,,
20460,TRD2022100401054,0733272200580255,1,Pekayon Jaya,17148,Karukus,73555,REG23,5,,,
20461,TRD2022100401060,0733272200580214,1,Pekayon Jaya,17148,Pulo Padang,21419,REG23,3,,,
20462,TRD2022100401106,0733272200580750,1,Pekayon Jaya,17148,Darat Sekip,78117,REG23,1,,,
20463,TRD2022100401121,0733272200580685,1,Pekayon Jaya,17148,Gampong Cut Nyong,24184,REG23,3,,,
20464,TRD2022100401126,0733272200580925,1,Pekayon Jaya,17148,Batu Besar,29466,REG23,1,,,
20465,TRD2022100401129,0733272200580784,1,Pekayon Jaya,17148,Sei/Sungai Pasir Putih,29352,REG23,3,,,
20466,TRD2022100401135,0733272200580834,1,Pekayon Jaya,17148,Padang Batung,71281,REG23,5,,,
20467,TRD2022100401175,0733272200581246,1,Pekayon Jaya,17148,Buga,94516,REG23,5,,,
20468,TRD2022100401180,0733272200581279,1,Pekayon Jaya,17148,Lanci Jaya,84253,REG23,3,,,
20469,TRD2022100401186,0733272200581311,1,Pekayon Jaya,17148,Benteng,92812,REG23,3,,,
20470,TRD2022100401206,0733272200581501,1,Pekayon Jaya,17148,Dolok Saribu Bangun,21157,REG23,3,,,
20471,TRD2022100401207,0733272200581519,1,Pekayon Jaya,17148,Makalisung,95379,REG23,5,,,
20472,TRD2022100401209,0733272200581527,1,Pekayon Jaya,17148,Banyu Tajun Pangkalan,71455,REG23,5,,,
20473,TRD2022100401210,0733272200581550,1,Pekayon Jaya,17148,Pangu Dua,95995,REG23,5,,,
20474,TRD2022100401211,0733272200581543,1,Pekayon Jaya,17148,Lekik,85982,REG23,1,10,,
20475,TRD2022100401219,0733272200581634,1,Pekayon Jaya,17148,Tombulilato,96585,REG23,5,,,
20476,TRD2022100401955,0733272200581717,1,Pekayon Jaya,17148,Wongkaditi,96128,REG23,2,,,
20477,TRD2022100401970,0733272200582244,1,Pekayon Jaya,17148,Lunuk Bagantung,74356,REG23,5,,,
20478,TRD2022100401979,0733272200581857,1,Pekayon Jaya,17148,Kacaribu,22111,REG23,2,,,
20479,TRD2022100401981,0733272200581832,1,Pekayon Jaya,17148,Kacaribu,22111,REG23,2,,,
20480,TRD2022100401984,0733272200581899,1,Pekayon Jaya,17148,Anduonohu,93231,REG23,2,,,
20481,TRD2022100401986,0733272200581923,1,Pekayon Jaya,17148,Karang Tunggal,74355,REG23,5,,,
20482,TRD2022100401996,0733272200582137,1,Pekayon Jaya,17148,Sungai Keranji,29563,REG23,3,,,
20483,TRD2022100402006,0733272200582061,1,Pekayon Jaya,17148,Bandar Magondang (Nagodang),20984,REG23,3,,,
20484,TRD2022100402007,0733272200582095,1,Pekayon Jaya,17148,Sumberejo,66381,REG23,3,,,
20485,TRD2022100402010,0733272200582236,1,Pekayon Jaya,17148,Kapeh Panji Jaya Talaok,25652,REG23,3,,,
20486,TRD2022100402025,0733272200582376,1,Pekayon Jaya,17148,Pesaren,51252,REG23,3,,,
20487,TRD2022100402029,0733272200582368,1,Pekayon Jaya,17148,Biru,92714,REG23,5,,,
20488,TRD2022100402037,0733272200582442,1,Pekayon Jaya,17148,Malinau Hulu,77554,REG23,3,,,
20489,TRD2022100402043,0733272200582525,1,Pekayon Jaya,17148,Ambekairi,93413,REG23,3,,,
20490,TRD2022100402051,0733272200582624,1,Pekayon Jaya,17148,Talang Beringin,38962,REG23,3,,,
20491,TRD2022100402055,0733272200582699,1,Pekayon Jaya,17148,Nisombalia,90552,REG23,5,,,
20492,TRD2022100402059,0733272200582723,1,Pekayon Jaya,17148,Lambuno,93916,REG23,5,,,
20493,TRD2022100402060,0733272200582731,1,Pekayon Jaya,17148,Sagatani,79163,REG23,3,,,
20494,TRD2022100402065,0733272200582798,1,Pekayon Jaya,17148,Yokiwa,99359,REG23,6,,,
